employee_id,age,salary,job_satisfaction,attrition_risk
35826,56,196933,3,Low
72641,34,107755,2,High
75459,28,215357,4,Low
48189,36,190950,3,Low
61321,39,95391,1,High
47249,52,130605,1,High
15647,21,53423,5,Low
7330,57,122628,1,High
66956,32,220766,2,High
28298,57,116050,2,High
30025,44,93995,4,Low
14698,30,74746,1,High
15301,54,118847,3,Low
30508,37,160453,2,High
40293,53,181535,4,Low
16837,58,126868,2,High
24464,59,53149,1,High
9962,23,221212,1,High
32449,42,225949,2,High
18093,38,78504,3,Low
77329,26,109782,1,High
42403,37,41435,3,Low
58766,54,229351,1,High
73117,34,142998,1,High
73614,48,115206,2,High
56484,22,240206,1,High
54175,39,100767,2,High
48784,39,120298,1,High
41254,51,124474,2,High
57216,52,93613,5,Low
61033,54,189097,4,Low
70599,22,160493,2,High
71277,58,82052,2,High
73594,40,180663,4,Low
28575,48,129496,5,Low
32929,24,125939,5,Low
58023,38,237660,5,Low
47139,31,34733,2,High
14822,29,233645,2,High
37541,59,185407,1,High
33536,35,85134,1,High
47304,56,124059,2,High
76630,34,35937,1,High
28735,32,89601,4,Low
54907,27,53247,1,High
76543,48,26959,1,High
29693,50,176625,2,High
41523,32,57718,2,High
36013,59,39688,2,High
76844,44,85988,4,Low
55856,43,160001,5,Low
29061,43,115878,5,Low
21747,36,54053,1,High
40580,35,164077,5,Low
11109,45,163954,4,Low
11335,44,214635,3,Low
75753,48,153174,5,Low
74836,33,103719,5,Low
33387,47,244756,2,High
25839,37,196596,1,High
15182,43,18512,4,Low
53979,24,61020,3,Low
32395,42,220207,3,Low
52185,21,240541,4,Low
32932,41,170843,1,High
36771,21,179418,3,Low
923,27,130296,5,Low
64051,54,71886,4,Low
13643,26,83068,2,High
41456,49,122529,2,High
36964,52,124497,3,Low
22055,43,200084,5,Low
26866,32,222672,2,High
33034,47,122419,2,High
20826,59,217304,5,Low
43512,55,242752,3,Low
16295,48,162542,5,Low
40928,55,64694,4,Low
56163,24,35010,5,Low
17770,55,128600,5,Low
14854,43,33831,2,High
32965,33,82516,2,High
49504,25,217473,1,High
59421,52,46728,3,Low
27527,47,23766,4,Low
14666,22,168063,5,Low
32404,47,212084,3,Low
2289,44,132118,2,High
18410,49,123769,4,Low
28434,46,117888,5,Low
488,38,227944,4,Low
20210,41,111475,4,Low
78494,40,71661,3,Low
5106,31,179165,1,High
78666,39,211832,1,High
15960,32,242081,2,High
73920,36,118590,3,Low
263,32,201357,1,High
75850,22,71727,3,Low
25378,22,203213,5,Low
16649,58,223128,1,High
20847,55,149779,1,High
69941,33,73251,3,Low
52938,24,21512,4,Low
73621,24,46300,2,High
66938,37,68209,4,Low
10584,29,55226,5,Low
17366,23,50697,5,Low
16841,47,45188,5,Low
31386,45,248537,4,Low
4262,34,85439,2,High
39224,55,21015,4,Low
61025,21,144696,2,High
67969,34,238086,4,Low
40338,22,192947,4,Low
38759,50,106849,3,Low
68579,41,62037,2,High
51201,42,173082,5,Low
35828,47,139725,4,Low
69793,26,93040,4,Low
48041,45,147521,5,Low
52960,49,178861,5,Low
18382,35,216889,3,Low
11764,44,189392,3,Low
73565,33,203291,3,Low
59317,44,239913,5,Low
36951,48,186295,5,Low
57090,25,22882,3,Low
11439,33,82422,3,Low
68579,50,198053,2,High
36941,52,35880,5,Low
31511,32,53768,3,Low
13227,24,168384,2,High
64872,43,231630,4,Low
45752,24,155651,1,High
72342,39,59023,3,Low
855,34,123405,5,Low
32628,39,208957,1,High
44383,40,230811,1,High
9611,33,38720,1,High
5865,34,46753,4,Low
39404,51,94572,3,Low
52301,30,22205,1,High
27807,55,18406,1,High
28896,41,231190,4,Low
23857,42,189289,4,Low
11035,54,110283,3,Low
12395,40,141535,5,Low
49972,25,226375,3,Low
55024,41,23047,3,Low
25225,35,70122,5,Low
79238,28,41418,2,High
42881,40,193064,5,Low
52037,48,135446,4,Low
11679,41,126994,5,Low
66838,45,105258,1,High
66686,32,46632,5,Low
51789,31,79961,2,High
901,21,138183,2,High
44933,30,64577,3,Low
78768,27,215587,5,Low
57824,51,225771,3,Low
53006,51,93027,5,Low
52434,32,197511,1,High
60801,41,241554,1,High
11908,53,63232,3,Low
14452,58,30435,3,Low
14466,28,81482,3,Low
62745,36,98294,1,High
860,23,127929,1,High
51788,30,75442,4,Low
38467,51,16133,2,High
33115,23,71422,4,Low
46544,22,73417,1,High
48308,40,25064,4,Low
56208,22,141198,3,Low
28484,44,25644,2,High
48983,58,34301,3,Low
52431,48,131029,3,Low
25996,41,64837,2,High
51963,32,64902,4,Low
1868,56,22121,2,High
5186,36,115534,2,High
46106,58,225164,4,Low
31424,32,206679,1,High
1605,46,223683,1,High
57060,26,101765,2,High
10999,22,137064,5,Low
66605,26,245671,4,Low
61138,32,36697,4,Low
45647,31,147141,1,High
62279,36,82164,3,Low
53901,51,246453,1,High
76056,49,55075,5,Low
79473,27,207618,2,High
35368,31,231998,5,Low
68430,38,171076,5,Low
72737,58,175363,5,Low
10234,54,152185,3,Low
15684,42,34618,3,Low
2643,47,123450,2,High
21247,52,58294,2,High
37007,54,190042,3,Low
56698,23,170180,3,Low
35768,57,136903,5,Low
58484,22,125651,5,Low
45893,27,28974,3,Low
24835,52,79983,4,Low
49840,46,82557,3,Low
10405,52,214524,5,Low
50087,37,239161,1,High
68310,34,154052,5,Low
25508,53,229173,4,Low
52324,44,238100,1,High
31379,52,84636,2,High
37478,54,196950,4,Low
11989,44,157682,4,Low
52168,32,161487,2,High
34245,54,49885,3,Low
60188,29,19373,3,Low
79293,31,81422,3,Low
26033,32,168630,3,Low
18473,43,45414,1,High
765,36,141113,2,High
38767,44,134414,4,Low
1135,24,33983,2,High
67337,25,74367,2,High
45590,28,75449,2,High
42794,45,211293,2,High
38622,25,161084,1,High
55011,32,58339,3,Low
8169,49,231863,1,High
44405,37,109157,3,Low
28059,41,113124,3,Low
67694,49,242810,3,Low
46815,32,94994,1,High
37765,35,143730,1,High
15523,54,133174,2,High
44250,32,165944,2,High
42823,46,242194,1,High
26803,27,54679,3,Low
5243,39,124786,2,High
29095,23,89483,2,High
65880,39,75341,2,High
15110,55,232701,1,High
24487,54,78407,4,Low
60929,58,170614,5,Low
24847,36,164581,5,Low
79276,22,43762,5,Low
65481,51,113367,2,High
40550,56,36454,3,Low
11883,54,86726,4,Low
36502,48,98097,2,High
30882,59,41266,5,Low
58886,25,142198,2,High
8511,33,193507,3,Low
47597,55,143143,2,High
44218,28,179275,3,Low
77586,39,224362,5,Low
42487,42,155298,4,Low
31537,45,213606,2,High
2569,57,24069,1,High
62196,44,182580,2,High
53847,36,81841,2,High
34152,29,64869,3,Low
268,30,246218,5,Low
45309,28,133645,4,Low
66938,24,210460,5,Low
76202,48,246415,2,High
58588,46,121415,1,High
67778,27,171011,2,High
66785,51,173706,1,High
19039,47,221428,3,Low
74620,35,42643,3,Low
57649,39,201399,5,Low
73079,51,202040,1,High
21430,34,169949,3,Low
500,28,210307,4,Low
24937,38,30197,1,High
8124,32,42205,4,Low
38306,42,28213,5,Low
29503,22,145436,2,High
63130,58,24201,4,Low
51715,23,113759,5,Low
55550,26,57796,5,Low
54527,43,70385,1,High
64368,55,203734,2,High
5943,31,219636,3,Low
63151,38,210280,4,Low
59446,25,162014,1,High
17195,48,179918,1,High
6345,55,221638,1,High
41020,28,82811,2,High
61542,51,220807,4,Low
75471,23,164754,4,Low
21015,26,18166,3,Low
21762,25,68825,3,Low
1138,31,99890,1,High
11385,30,209573,1,High
53532,46,39941,1,High
45162,30,234690,4,Low
21547,45,99429,3,Low
5566,56,192490,4,Low
49106,48,202568,1,High
49386,37,231219,1,High
57438,49,72813,1,High
32218,24,44417,1,High
77578,58,61272,1,High
57109,52,119710,3,Low
22185,40,21126,5,Low
70548,40,52995,4,Low
73637,48,146868,4,Low
16442,31,108591,3,Low
57465,22,181822,2,High
45476,44,187902,1,High
70747,57,36156,5,Low
36518,51,151602,1,High
31937,40,139631,2,High
56365,50,116931,1,High
68622,49,71197,5,Low
65568,49,158948,4,Low
197,39,54835,1,High
50806,34,171880,5,Low
51238,30,75330,2,High
72748,26,191939,2,High
67608,46,116636,5,Low
77903,45,237076,3,Low
62573,47,195985,5,Low
33173,56,103050,1,High
39460,37,156889,2,High
60580,51,88935,2,High
45506,53,141434,4,Low
18288,58,137345,5,Low
8757,56,23686,4,Low
6379,44,193215,5,Low
26687,22,67343,1,High
27524,30,192730,4,Low
71132,45,131293,1,High
79762,26,199330,5,Low
70780,58,241358,5,Low
48841,38,242675,4,Low
9717,21,131963,2,High
19214,36,47703,1,High
20414,26,210337,4,Low
6783,43,171568,5,Low
48986,54,90473,4,Low
74896,36,88103,2,High
26448,23,15922,2,High
51227,55,103359,4,Low
49490,47,16849,3,Low
75045,35,178132,5,Low
41639,39,109179,4,Low
14010,54,157959,5,Low
10482,42,186306,2,High
36266,25,37282,4,Low
29173,54,182887,2,High
51877,28,150124,2,High
2714,57,101021,2,High
57146,22,241816,2,High
25519,53,22533,4,Low
34586,45,169094,3,Low
54802,44,181895,3,Low
33215,38,67212,5,Low
68797,45,228955,1,High
24351,25,133253,4,Low
72507,52,39381,3,Low
59288,30,25226,5,Low
74777,39,61501,3,Low
64967,34,70668,3,Low
33931,34,218551,3,Low
13851,52,108569,1,High
54462,29,31058,1,High
44376,35,198213,3,Low
58675,47,207362,4,Low
47878,31,61653,3,Low
30810,34,165670,3,Low
76983,47,70424,1,High
53003,57,199433,3,Low
32724,32,74078,5,Low
43057,46,214025,5,Low
18737,53,191022,4,Low
51498,22,90423,4,Low
69444,29,70726,3,Low
47820,42,107533,1,High
10094,36,36324,2,High
77910,49,88168,4,Low
79512,26,138230,1,High
8200,22,143319,3,Low
20363,23,115771,5,Low
7619,54,173016,3,Low
69368,29,116511,5,Low
7467,27,242492,5,Low
10674,52,242346,3,Low
58515,56,167092,4,Low
7673,22,151912,5,Low
72758,46,77123,2,High
33467,37,67183,3,Low
33916,44,50357,4,Low
40427,43,180413,1,High
71831,28,66512,4,Low
52335,47,233249,1,High
25231,50,175985,2,High
67226,44,235244,1,High
27907,42,92197,3,Low
73536,55,20710,2,High
75072,44,124348,3,Low
9536,35,248645,1,High
38952,43,68990,3,Low
40417,59,44864,1,High
27420,50,223923,1,High
53925,38,56831,1,High
52508,47,56434,2,High
48818,57,140393,1,High
47758,42,194483,5,Low
73658,38,77225,3,Low
25798,33,196798,2,High
38777,49,58602,5,Low
17062,37,61205,2,High
51433,54,182976,2,High
65371,41,80244,3,Low
9554,25,66714,1,High
57691,38,183029,3,Low
4001,27,223610,4,Low
35631,41,194400,2,High
70206,29,219021,4,Low
47199,48,118940,3,Low
42758,44,244327,1,High
5993,59,95415,4,Low
6474,22,241230,3,Low
73939,57,110959,3,Low
12939,23,41355,2,High
32035,40,154588,3,Low
59486,58,228276,5,Low
45583,39,63354,3,Low
17928,28,230321,3,Low
70455,49,211840,3,Low
47215,27,27399,2,High
31126,27,241266,4,Low
26984,39,214106,3,Low
14500,22,15521,5,Low
71094,45,47668,2,High
46853,30,169413,2,High
3900,53,133642,4,Low
52657,58,222074,4,Low
55078,58,34596,2,High
10640,35,63503,2,High
23628,51,123195,5,Low
2195,49,26967,2,High
76251,50,35508,3,Low
71061,34,76896,2,High
10159,23,244983,1,High
73593,23,165211,3,Low
67991,21,169152,4,Low
32378,45,93090,2,High
28412,34,204856,1,High
53011,45,61634,3,Low
10250,38,19086,4,Low
29685,37,240380,1,High
29575,27,72959,3,Low
66320,57,206060,5,Low
41029,51,33151,3,Low
15616,59,139517,2,High
5266,25,25421,2,High
2066,51,236843,4,Low
62090,33,181097,1,High
2059,50,237793,5,Low
63947,37,244892,3,Low
74502,51,241650,4,Low
12175,27,128101,2,High
36222,44,216579,1,High
59569,23,119663,1,High
39306,45,106356,5,Low
67659,49,44919,4,Low
35600,40,120801,2,High
3459,26,115077,1,High
2757,26,228078,1,High
65526,37,33170,2,High
44919,54,228049,2,High
63697,40,103706,4,Low
20546,47,19806,2,High
52879,25,194260,3,Low
52351,51,159316,3,Low
6031,45,131545,1,High
37511,29,189879,2,High
41736,41,170410,5,Low
76735,23,146092,4,Low
36884,22,231083,1,High
13975,40,131627,4,Low
51136,31,136686,5,Low
79008,22,119584,3,Low
18079,42,246553,3,Low
27710,24,221781,1,High
58694,22,124732,4,Low
50317,43,189735,2,High
30007,43,147330,5,Low
54104,43,52061,5,Low
61076,23,230252,2,High
58715,41,207634,3,Low
68588,44,123123,4,Low
31727,22,154661,2,High
74900,57,84845,3,Low
50427,51,15138,5,Low
30588,40,174415,2,High
45448,47,215597,1,High
18108,41,219580,1,High
38810,40,94793,5,Low
67949,57,17823,3,Low
64517,47,101186,2,High
53587,59,55990,1,High
13826,39,92423,3,Low
654,40,140468,5,Low
18255,48,228951,4,Low
62962,37,148809,2,High
5178,37,82925,1,High
66438,39,41548,1,High
74831,22,37362,3,Low
24279,53,85084,2,High
6155,34,167274,2,High
63580,59,122942,4,Low
44385,53,226624,1,High
75089,40,26295,4,Low
22093,56,26448,4,Low
58095,57,17892,2,High
27170,56,244417,5,Low
31059,42,227177,1,High
33491,53,184347,2,High
39779,55,71195,5,Low
23012,50,108373,2,High
63588,21,233663,5,Low
22028,29,234965,2,High
5848,54,15185,3,Low
34725,49,50466,1,High
64080,31,129580,5,Low
28884,23,188515,1,High
13700,53,31768,5,Low
64357,47,195505,3,Low
23238,45,94740,2,High
45089,43,152449,2,High
63247,29,174466,4,Low
25663,34,30214,1,High
69535,42,37995,4,Low
5233,59,18330,1,High
41784,32,32363,1,High
59031,54,60063,1,High
60918,25,65642,5,Low
21536,28,70510,3,Low
65928,22,130752,3,Low
40614,45,65026,4,Low
72173,35,148757,2,High
68695,58,212909,5,Low
37290,25,201053,3,Low
60944,54,141924,4,Low
70599,27,108301,2,High
18618,31,88653,1,High
53672,39,42713,2,High
57302,43,233589,2,High
68047,34,97858,5,Low
73256,24,29632,3,Low
22099,22,162169,2,High
50985,40,203354,1,High
61036,23,61551,2,High
59684,24,107614,3,Low
35060,24,156897,3,Low
61093,49,140953,4,Low
73223,44,22122,4,Low
58956,35,172655,1,High
53300,53,65367,1,High
7630,58,193697,2,High
77744,28,180921,5,Low
73157,55,219450,1,High
50141,35,161526,5,Low
40446,24,157810,3,Low
24541,48,91924,4,Low
48320,57,183890,5,Low
14095,41,164474,2,High
15295,24,149377,5,Low
70739,49,152397,2,High
17447,35,231396,1,High
37162,23,143549,5,Low
74424,34,183890,2,High
69527,32,73919,5,Low
41633,40,60870,5,Low
4104,38,36474,5,Low
35976,36,174464,1,High
26442,24,243229,4,Low
60992,50,78307,3,Low
62808,34,32464,2,High
8319,36,230516,4,Low
64065,36,20495,1,High
41660,23,66050,3,Low
71429,34,216733,3,Low
2637,45,48878,3,Low
68124,55,214889,5,Low
63166,41,184038,2,High
79376,25,228402,4,Low
53268,35,211072,5,Low
38538,53,89218,2,High
74540,56,140908,5,Low
79216,25,63466,4,Low
11763,23,187769,2,High
73474,39,126320,2,High
73684,45,102535,5,Low
56589,52,241059,3,Low
57718,50,140521,2,High
46170,29,96174,5,Low
30639,24,239801,3,Low
29059,28,70668,3,Low
62353,25,76480,5,Low
15296,51,151677,3,Low
39548,29,244300,3,Low
74965,47,136832,4,Low
4701,46,172954,4,Low
6233,43,107108,5,Low
76099,54,114086,5,Low
69061,24,222581,1,High
55565,23,64849,1,High
5391,23,246932,5,Low
78327,39,154231,5,Low
36313,38,166435,4,Low
47946,50,202298,5,Low
51466,39,192016,3,Low
28638,24,158410,3,Low
74389,56,149446,5,Low
73581,28,79632,3,Low
24620,50,123753,4,Low
12916,57,52583,5,Low
51112,55,30333,3,Low
36287,39,240517,4,Low
15081,52,129679,4,Low
54552,27,227987,2,High
40942,51,187338,1,High
36691,56,16745,2,High
43249,48,131949,4,Low
77333,28,66112,1,High
50082,54,107279,3,Low
8003,24,95136,2,High
27286,55,159947,2,High
40728,53,186441,4,Low
23131,37,229659,3,Low
77204,30,177091,5,Low
52298,59,209560,3,Low
57666,46,143389,2,High
58905,34,34539,1,High
75706,48,203017,4,Low
15539,28,24011,1,High
53617,37,135399,3,Low
23545,33,33696,3,Low
40655,51,102975,2,High
16774,44,92222,2,High
4977,30,39151,3,Low
37978,36,127129,3,Low
7035,45,221908,2,High
16047,43,74522,5,Low
53609,45,112810,3,Low
42437,59,140415,4,Low
54930,53,189240,5,Low
2603,28,103447,1,High
35735,23,102654,4,Low
73365,34,164068,3,Low
72276,46,84130,2,High
15157,44,154395,4,Low
46367,35,141675,4,Low
44821,32,162484,4,Low
27400,36,149154,4,Low
39947,56,104841,1,High
76232,44,158682,3,Low
13067,59,103114,4,Low
61774,54,21441,2,High
706,48,150090,1,High
4361,56,67932,2,High
51985,42,238941,1,High
27469,58,45202,1,High
45859,53,77177,2,High
36604,25,150453,1,High
22020,55,188501,1,High
58913,45,121066,4,Low
60135,53,172784,3,Low
52056,35,76564,5,Low
68134,21,137063,5,Low
55196,55,141576,2,High
14671,51,124400,2,High
3679,30,123595,3,Low
66776,30,21742,5,Low
77077,58,209591,3,Low
61222,55,111270,4,Low
62453,24,16780,5,Low
62126,48,35818,2,High
23978,57,210202,2,High
23950,24,223281,5,Low
37553,35,128564,3,Low
71225,26,46372,3,Low
35093,37,48819,1,High
20117,22,190736,5,Low
22996,47,168570,5,Low
6536,52,189698,1,High
79864,42,50031,1,High
43213,24,171247,4,Low
61889,54,188631,4,Low
34535,30,221609,1,High
79951,55,109903,4,Low
26943,27,144498,5,Low
71030,37,149653,1,High
50885,55,51438,2,High
22123,34,116456,1,High
66638,35,249474,3,Low
23639,45,88124,1,High
59478,34,57103,5,Low
23030,57,53480,4,Low
13849,41,109386,3,Low
25020,38,232649,1,High
58938,29,87080,1,High
12834,38,55558,5,Low
44808,34,192595,5,Low
14651,52,105732,1,High
73337,24,25459,3,Low
36653,36,229362,1,High
39213,26,138284,3,Low
74100,51,86742,4,Low
21984,53,36374,3,Low
60928,41,22181,4,Low
29147,33,51412,4,Low
53683,39,147111,2,High
28541,31,245985,3,Low
24153,22,186416,2,High
13117,21,172401,1,High
62504,35,80788,3,Low
46044,44,164931,5,Low
79554,48,155917,1,High
10928,58,126480,5,Low
58304,35,140406,2,High
35242,29,25920,4,Low
45651,34,202817,1,High
79747,29,156674,2,High
42962,58,183381,3,Low
68033,37,100421,4,Low
62856,24,183622,5,Low
63909,28,45860,3,Low
77439,48,214208,4,Low
42899,21,136500,1,High
56910,57,64419,2,High
44373,50,37634,3,Low
15214,58,170395,2,High
52013,21,116059,2,High
21025,38,75016,1,High
4118,55,187099,1,High
77778,35,172691,5,Low
24108,29,226714,2,High
12599,26,138249,1,High
48036,58,221542,4,Low
64662,29,201632,2,High
9500,48,215694,2,High
71968,55,148624,2,High
61889,32,127753,4,Low
79901,40,105293,2,High
36781,55,232095,5,Low
6792,32,76864,4,Low
1278,42,195607,4,Low
3450,53,124411,4,Low
39648,55,65201,4,Low
32784,43,205955,4,Low
48556,27,157604,3,Low
13109,56,127015,2,High
25482,23,156366,5,Low
58068,37,245317,5,Low
6576,48,135024,1,High
30788,51,58739,2,High
68031,35,70919,5,Low
51316,22,70196,3,Low
10784,23,160909,5,Low
9298,31,112679,3,Low
57431,21,42954,4,Low
61380,24,63591,1,High
4939,57,87927,2,High
4849,47,196437,4,Low
59673,56,60480,3,Low
61204,36,230832,1,High
28973,26,57628,4,Low
47007,48,187755,2,High
60659,59,123055,4,Low
68549,32,99369,3,Low
41493,49,236388,1,High
60142,31,243485,2,High
42890,47,21622,1,High
59300,25,215546,4,Low
49265,50,183724,5,Low
39304,59,35772,2,High
15716,35,236957,5,Low
79643,53,187558,5,Low
7153,25,186706,2,High
48769,26,58641,1,High
19096,22,66497,5,Low
34155,34,54476,3,Low
60221,48,231228,5,Low
5214,41,54918,1,High
13861,39,135817,1,High
18862,46,62044,2,High
69679,47,239568,1,High
46127,28,57745,5,Low
35772,47,121371,4,Low
1335,40,215675,4,Low
21789,40,84968,1,High
40806,47,15504,2,High
20833,34,33882,4,Low
55483,26,98413,2,High
52227,31,211645,5,Low
39542,50,37656,5,Low
48296,48,54093,3,Low
58354,48,105753,4,Low
21347,53,244391,4,Low
66620,21,166390,4,Low
63291,39,40057,2,High
68205,23,214383,2,High
575,21,76372,4,Low
71166,48,209415,1,High
22218,29,152424,4,Low
61827,47,187477,2,High
57519,23,45039,3,Low
55419,36,84925,2,High
5318,55,239262,4,Low
18941,28,88847,3,Low
55337,57,149472,2,High
54694,30,142976,1,High
75224,59,195321,5,Low
12063,45,65867,3,Low
14208,49,22970,4,Low
22257,46,74732,4,Low
35382,29,243079,5,Low
25236,53,223648,2,High
74570,49,33963,2,High
51401,27,193441,5,Low
11616,26,223449,1,High
27284,51,174672,4,Low
62245,54,162446,2,High
45065,58,213405,5,Low
72396,28,47152,4,Low
64186,32,229751,3,Low
49693,32,61184,3,Low
76624,26,65197,5,Low
7619,53,249046,3,Low
28999,25,165216,5,Low
62872,48,176129,2,High
5863,24,199171,4,Low
63852,32,233283,1,High
14700,49,15559,1,High
26294,56,127190,4,Low
33333,44,122775,1,High
5225,28,131193,1,High
11722,52,195986,5,Low
16233,30,42224,5,Low
50870,24,96282,3,Low
20870,31,100141,5,Low
7888,21,47705,4,Low
41393,25,227919,4,Low
35660,22,40160,3,Low
12900,26,141727,1,High
28544,28,41443,4,Low
38682,21,241370,1,High
27841,21,74959,1,High
65479,29,217132,2,High
77279,28,27462,3,Low
8148,24,181591,3,Low
6941,38,40275,1,High
10262,51,231892,4,Low
19070,41,102595,5,Low
45317,50,213169,5,Low
78218,59,238208,5,Low
62651,59,215325,5,Low
46841,35,32809,4,Low
32035,26,154455,5,Low
36416,24,242645,5,Low
68955,36,210030,2,High
5609,53,100175,3,Low
53512,56,239129,2,High
25479,47,194120,1,High
47824,34,161458,4,Low
75723,21,218309,4,Low
47622,23,107390,1,High
36802,55,203867,1,High
31555,37,102513,3,Low
44932,31,75530,1,High
26452,29,134232,1,High
46213,35,178556,1,High
48240,25,186524,2,High
70591,59,233852,4,Low
73159,48,212505,2,High
66709,48,182334,4,Low
17531,23,196997,1,High
72356,59,143815,4,Low
37934,29,75043,2,High
22750,58,41369,5,Low
76421,48,24245,2,High
25832,34,136217,3,Low
37356,23,164457,5,Low
42804,56,138140,1,High
17561,51,67309,4,Low
69918,48,208340,2,High
39793,52,73680,2,High
36994,40,56593,5,Low
828,22,47176,3,Low
38965,44,118261,3,Low
29641,42,237406,2,High
63011,48,132321,2,High
40429,50,217264,1,High
72498,51,122314,5,Low
65882,22,173864,3,Low
68143,42,45343,2,High
72946,44,184006,3,Low
70607,44,99627,2,High
3759,30,120768,2,High
25369,41,63452,3,Low
37602,42,89372,5,Low
1858,41,122769,3,Low
2263,50,24883,3,Low
7631,59,189961,3,Low
46644,36,66915,5,Low
70051,30,92525,3,Low
54210,58,41308,1,High
28015,56,112338,3,Low
71621,57,124761,5,Low
46210,40,130409,5,Low
38678,40,219366,4,Low
44035,23,233269,1,High
42281,35,42592,3,Low
15275,58,167093,5,Low
22296,45,135782,5,Low
6780,33,59216,2,High
66268,47,160161,3,Low
66367,39,82150,5,Low
14320,59,55428,2,High
35567,56,200037,2,High
75673,33,64423,2,High
53425,44,203894,3,Low
52815,40,156893,1,High
43680,39,29792,4,Low
27610,53,175962,2,High
23653,27,165368,5,Low
15769,48,131726,5,Low
29144,45,202027,1,High
22047,38,124802,2,High
58094,22,128262,2,High
54209,39,102214,1,High
729,22,59977,4,Low
22358,33,224047,4,Low
74500,27,112843,3,Low
52874,38,130271,3,Low
68519,47,203422,5,Low
59610,24,196519,4,Low
14980,26,31759,3,Low
21542,41,133847,1,High
75895,54,21624,3,Low
17932,57,54074,1,High
72071,52,161738,2,High
42092,33,171498,1,High
50508,24,202579,3,Low
39355,38,19900,5,Low
33702,46,165127,4,Low
23239,38,24307,4,Low
14222,46,194138,4,Low
8776,46,40758,4,Low
72312,51,209625,5,Low
3623,31,63667,5,Low
20772,22,149986,4,Low
24601,58,152726,1,High
55722,34,161848,1,High
619,24,82797,4,Low
10983,37,135237,1,High
62900,25,70631,4,Low
55951,42,61938,1,High
63182,35,246795,1,High
17192,23,215653,4,Low
12928,46,102320,5,Low
44871,23,57358,5,Low
17672,36,162819,2,High
40334,39,147686,5,Low
69090,53,46359,4,Low
11326,47,173614,3,Low
59489,47,139770,3,Low
21089,47,126511,4,Low
28878,44,22837,5,Low
74477,55,106315,5,Low
