employee_id,age,salary,job_satisfaction,attrition_risk
6883,57,41037,1,High
50523,29,23383,5,Low
48836,41,167178,5,Low
8203,28,46647,4,Low
13943,46,242905,4,Low
17401,54,87328,5,Low
72006,58,91069,4,Low
70649,31,141887,5,Low
55993,47,28204,4,Low
59177,24,205027,4,Low
16659,35,198513,5,Low
5901,25,37177,5,Low
42760,29,171363,3,Low
22731,49,47116,2,High
77415,50,36101,4,Low
4206,58,216818,1,High
37095,28,70730,4,Low
6570,41,184531,2,High
43537,30,160641,5,Low
46195,28,157993,5,Low
64519,53,246694,3,Low
75590,48,40267,4,Low
43291,51,52368,2,High
56253,23,172277,2,High
65079,57,158560,1,High
30390,39,98231,2,High
9069,28,209334,2,High
39916,46,81490,2,High
38390,33,154638,2,High
13673,41,172324,1,High
4766,24,16020,3,Low
40859,56,206185,5,Low
68150,48,27842,1,High
18655,53,95880,5,Low
78471,59,19002,3,Low
76607,46,197458,4,Low
75046,39,71133,2,High
12686,21,171583,1,High
39408,39,77148,5,Low
47160,35,245097,1,High
70923,38,60016,5,Low
5746,55,87401,1,High
53772,27,184028,5,Low
30823,50,177496,3,Low
37299,34,211394,1,High
45867,27,40130,1,High
12998,50,76141,5,Low
46288,26,113025,3,Low
41767,23,117562,3,Low
14851,59,43468,2,High
23969,49,158191,3,Low
45410,36,35454,5,Low
63113,49,160250,4,Low
8046,34,79367,1,High
17947,42,217635,5,Low
78502,34,205098,2,High
36030,44,21063,5,Low
43203,33,206773,4,Low
49584,51,204846,5,Low
11539,38,193260,1,High
43667,44,154111,5,Low
33401,33,221824,2,High
68646,59,56749,2,High
10706,32,176327,3,Low
26468,54,205976,1,High
62308,32,216649,4,Low
57630,39,67130,3,Low
38862,45,80626,2,High
33216,37,221270,1,High
61790,52,247257,5,Low
40148,22,48139,5,Low
23845,47,78339,5,Low
76857,43,126127,3,Low
4257,48,63932,4,Low
30480,27,197655,2,High
77355,32,156257,5,Low
44764,37,166209,5,Low
48731,37,101985,5,Low
72277,31,76353,2,High
43422,58,57149,5,Low
866,24,103719,5,Low
78700,40,238125,4,Low
40354,47,216731,3,Low
18946,24,223115,1,High
73785,58,234617,3,Low
9224,55,172694,3,Low
26547,22,111280,1,High
55945,44,152565,1,High
11668,42,125788,4,Low
64552,51,27494,1,High
33708,32,106551,5,Low
352,29,49247,5,Low
15953,26,191484,2,High
13756,31,180167,3,Low
8080,52,165780,4,Low
12533,47,100978,1,High
37734,52,116188,2,High
52932,25,116254,2,High
43153,45,246425,3,Low
50725,56,68180,4,Low
14982,44,44014,1,High
21252,27,209232,2,High
31289,21,146451,2,High
52488,53,100283,3,Low
59698,48,129323,1,High
51853,53,179927,1,High
72333,43,118320,5,Low
32575,41,149558,1,High
77312,36,222781,3,Low
72300,28,246345,5,Low
42276,51,31465,3,Low
42218,36,90354,4,Low
13458,55,154565,1,High
22297,42,87444,3,Low
51080,46,232604,1,High
60066,29,63365,1,High
48082,53,145057,5,Low
49332,38,209103,4,Low
30549,49,111603,5,Low
36593,36,211963,3,Low
7522,55,136156,3,Low
1398,58,198126,2,High
54229,27,146036,5,Low
27314,58,96580,2,High
2702,27,187945,1,High
17566,42,25598,5,Low
7396,24,21486,1,High
16592,27,204225,3,Low
48147,55,56735,3,Low
62109,35,238539,2,High
45703,32,194604,4,Low
70551,28,85162,1,High
65797,58,150093,2,High
12040,50,124650,3,Low
53874,59,217239,1,High
63718,38,141247,3,Low
29918,58,16381,1,High
46938,21,157905,2,High
41448,50,189252,4,Low
20966,57,238695,1,High
15898,57,224633,4,Low
30697,53,131780,1,High
37369,27,128600,1,High
9760,51,114472,5,Low
30259,33,82504,4,Low
14472,31,244964,3,Low
4244,52,16524,5,Low
60766,26,51063,4,Low
6146,41,187382,5,Low
77474,38,228106,2,High
4622,58,53991,4,Low
47812,46,166494,3,Low
24215,48,108389,2,High
58648,50,211065,1,High
42784,49,227573,5,Low
23503,24,41490,2,High
32197,26,30568,1,High
66958,28,120329,1,High
74492,23,240109,5,Low
75399,40,110358,4,Low
26547,59,73339,2,High
58066,31,123922,3,Low
40503,49,149868,4,Low
22308,43,142997,2,High
23883,52,233058,3,Low
1334,41,229647,4,Low
8175,21,22753,4,Low
1293,54,72733,4,Low
39730,23,82031,2,High
8262,58,126320,5,Low
4231,36,171597,3,Low
5933,51,55023,1,High
46586,57,109260,5,Low
14822,22,192783,4,Low
33599,49,102610,5,Low
18519,27,46145,5,Low
72837,56,171945,5,Low
65037,47,161023,1,High
9355,57,163913,5,Low
14886,53,59326,1,High
15802,29,242189,5,Low
67763,21,85972,4,Low
14002,41,89880,1,High
2270,35,96507,3,Low
26552,27,35052,1,High
63602,48,87839,4,Low
6743,43,240621,5,Low
10495,26,121115,3,Low
73819,46,37897,3,Low
62805,42,161616,3,Low
44089,54,111049,4,Low
45701,43,142111,4,Low
57169,55,44421,4,Low
74469,29,210136,3,Low
30461,46,160838,2,High
20550,49,51816,3,Low
3156,41,17428,2,High
4516,44,222044,5,Low
75830,45,157723,4,Low
26374,53,66485,4,Low
77000,56,21300,2,High
296,23,83823,4,Low
77498,23,183435,4,Low
39475,26,167428,3,Low
44353,53,185764,3,Low
78553,22,221916,3,Low
23431,30,218438,2,High
20973,37,61724,1,High
12626,56,86538,3,Low
26399,40,75097,3,Low
18802,23,83180,2,High
211,32,138063,4,Low
33549,43,137116,3,Low
31614,24,167502,5,Low
32723,30,100065,1,High
79163,32,53592,5,Low
35155,29,140457,3,Low
32451,33,135260,3,Low
69840,23,94289,2,High
47163,27,118230,4,Low
14806,25,123783,2,High
37025,43,58288,5,Low
30981,45,17829,5,Low
3437,30,81615,4,Low
42011,30,248660,3,Low
14654,53,82472,4,Low
57653,48,114190,1,High
3921,57,214505,2,High
7310,29,103347,4,Low
47471,33,144220,5,Low
24747,28,75573,4,Low
46151,36,88595,5,Low
61746,47,94930,2,High
47960,32,138872,1,High
46526,39,24850,4,Low
7199,58,82456,1,High
48224,23,161519,3,Low
20550,42,120996,2,High
2564,45,27133,3,Low
35595,22,80884,1,High
68923,31,211992,1,High
50447,45,109734,1,High
75692,43,114817,1,High
43506,47,235833,5,Low
53569,48,230509,1,High
69102,57,75103,5,Low
31989,45,92893,1,High
66768,35,210323,5,Low
2568,58,90478,4,Low
16138,46,186098,1,High
61946,49,152739,1,High
57884,57,114197,5,Low
36103,57,28603,4,Low
54905,21,24005,2,High
65950,54,214478,5,Low
64091,25,173283,5,Low
64619,25,59857,3,Low
21273,23,42674,2,High
45588,31,104167,2,High
37024,23,55118,2,High
34319,41,109442,3,Low
52837,33,131571,2,High
56120,55,91607,5,Low
12409,29,45241,1,High
59882,54,46769,3,Low
79989,55,235270,1,High
28181,28,229919,2,High
21446,57,84778,2,High
9755,24,228617,3,Low
53343,29,79261,3,Low
76723,28,154391,4,Low
11626,36,106338,3,Low
36967,56,173125,2,High
28239,30,116390,3,Low
75462,24,184300,4,Low
68301,53,210081,3,Low
62399,32,88065,3,Low
62546,30,69612,2,High
78061,58,214469,2,High
47408,48,208666,3,Low
67952,34,24003,3,Low
3000,48,146997,5,Low
60152,24,35971,4,Low
78491,54,103334,3,Low
44792,27,37815,1,High
18927,27,236715,1,High
7258,59,61554,5,Low
56829,27,80352,1,High
29450,31,241198,4,Low
4921,35,65853,1,High
33824,32,124326,1,High
3514,37,179544,3,Low
78582,56,60906,1,High
37053,25,135272,3,Low
61597,38,109379,1,High
38670,26,34139,5,Low
52229,34,33525,3,Low
58362,35,172148,3,Low
3003,42,66729,5,Low
20332,22,172422,2,High
17146,40,90031,3,Low
2905,23,109061,1,High
41811,33,19119,2,High
76826,41,172478,4,Low
43011,21,205062,2,High
58793,35,233058,5,Low
5075,28,116893,4,Low
62539,25,76644,5,Low
13171,43,138873,3,Low
55782,58,110378,4,Low
31897,25,49111,2,High
67440,31,216290,3,Low
19451,50,30771,4,Low
75095,58,181095,1,High
56636,22,128756,4,Low
50736,48,78906,4,Low
25494,56,200449,4,Low
13257,51,212267,3,Low
24573,54,134267,1,High
66982,26,165937,2,High
42652,32,74544,3,Low
37166,26,81779,5,Low
21227,23,139394,1,High
79583,24,194473,1,High
37760,59,26749,3,Low
12790,59,203121,5,Low
41721,32,90045,2,High
2332,47,181079,5,Low
62594,46,17908,4,Low
53803,53,89503,1,High
44598,42,244890,1,High
18803,30,108017,2,High
37305,55,111066,5,Low
35212,33,237385,4,Low
23645,36,203145,4,Low
43216,49,232826,2,High
39771,25,123508,2,High
73527,44,161144,3,Low
54180,56,29305,3,Low
24536,42,110041,2,High
69043,28,91912,2,High
67558,50,126651,1,High
44556,38,234104,3,Low
25053,57,59087,4,Low
71750,46,220687,4,Low
64212,31,112893,1,High
20412,40,79508,2,High
70504,46,86565,1,High
28323,42,196983,4,Low
58110,52,59731,1,High
67920,23,150863,1,High
19979,33,66372,1,High
23438,22,246143,5,Low
11501,52,100780,1,High
27903,44,118239,1,High
871,33,19688,2,High
4145,40,213198,5,Low
55606,57,232653,3,Low
30223,23,216169,4,Low
10993,37,218079,3,Low
28775,49,200478,2,High
50740,58,46351,4,Low
66370,26,85187,3,Low
17304,48,109744,5,Low
10526,42,81416,2,High
33480,53,222143,1,High
2198,36,71605,3,Low
29830,36,174485,3,Low
48528,50,57409,3,Low
78008,43,168756,1,High
70757,55,19493,5,Low
60560,28,245214,1,High
7279,54,77820,3,Low
47917,21,155565,4,Low
62805,59,240658,1,High
23252,59,45011,5,Low
1701,26,193492,4,Low
20556,32,78442,3,Low
20226,35,73526,4,Low
67837,54,145554,3,Low
69956,58,53398,4,Low
10333,26,158244,4,Low
41078,23,184185,5,Low
21648,42,34415,3,Low
13109,40,142915,3,Low
55725,45,79332,2,High
59662,49,43125,1,High
63660,40,152354,5,Low
13884,49,160353,3,Low
77759,30,41775,2,High
44905,49,39083,4,Low
61579,35,247900,5,Low
62381,26,198838,2,High
64813,54,106828,4,Low
17916,57,73327,5,Low
26369,44,136013,2,High
34566,58,77283,5,Low
24497,46,143127,3,Low
68150,30,102779,2,High
29243,49,173205,1,High
60981,43,170352,4,Low
76669,41,87318,3,Low
13191,49,203294,3,Low
9585,35,145222,3,Low
9815,33,180973,5,Low
19379,59,105913,3,Low
16134,39,99187,4,Low
46716,22,128934,3,Low
1059,52,228561,4,Low
60822,34,245336,3,Low
8902,43,119654,3,Low
71010,55,233709,5,Low
68431,34,247252,2,High
59220,32,59319,1,High
10277,23,120849,4,Low
72453,26,82766,3,Low
65615,45,207323,2,High
1205,27,16874,4,Low
35640,44,186558,3,Low
71334,36,104038,5,Low
27485,45,191264,4,Low
43909,43,35861,5,Low
72955,49,49385,3,Low
26699,27,159796,5,Low
65558,47,84620,5,Low
20284,36,156598,2,High
61041,48,182015,2,High
213,47,246829,3,Low
20970,47,120360,1,High
11001,35,124280,5,Low
22087,32,195205,3,Low
29469,35,207616,1,High
46779,53,23299,3,Low
3554,34,119833,4,Low
65605,50,204121,4,Low
13533,48,137078,4,Low
61981,24,204655,4,Low
36208,45,29884,1,High
71120,30,89948,4,Low
13665,23,181397,2,High
9485,21,35700,4,Low
64047,26,209176,4,Low
48364,43,157132,1,High
26958,25,98539,4,Low
75449,22,16325,3,Low
47263,51,239653,3,Low
11403,45,231267,2,High
64021,27,16771,4,Low
9056,39,80593,2,High
75990,46,147357,5,Low
13300,55,145368,4,Low
22017,29,133353,3,Low
25708,26,15106,2,High
34170,48,52297,3,Low
78537,25,210717,5,Low
73108,34,17615,1,High
54907,23,206871,5,Low
50052,55,246605,2,High
72228,27,92159,1,High
56815,49,191345,2,High
42495,33,59445,5,Low
9709,58,202376,3,Low
28681,29,151834,3,Low
74972,29,41992,2,High
68690,53,68202,1,High
26042,37,113507,4,Low
34709,29,147927,4,Low
22486,22,72032,2,High
28071,59,172606,5,Low
32765,54,173110,3,Low
8313,41,84123,2,High
55317,55,66961,2,High
1681,24,211737,5,Low
70841,49,58156,4,Low
63063,27,44286,2,High
3124,29,69467,2,High
29759,45,46050,3,Low
60518,47,60007,3,Low
27473,41,244254,1,High
56338,25,44154,3,Low
57423,50,103656,3,Low
18536,52,110861,4,Low
25874,56,218459,2,High
55686,48,147259,5,Low
19268,28,119983,3,Low
23085,43,92334,5,Low
76430,26,51809,1,High
27180,51,129340,3,Low
19204,21,224207,5,Low
25996,51,116524,2,High
10191,43,87210,2,High
8885,36,96918,4,Low
34395,32,176838,1,High
10026,33,154396,2,High
43801,56,222114,2,High
46241,43,215085,3,Low
42426,23,79347,2,High
67889,30,106641,3,Low
24953,42,234044,5,Low
65038,43,108589,2,High
43096,39,155766,5,Low
67621,27,99229,3,Low
46402,52,70560,4,Low
66287,46,91528,2,High
41662,53,210509,2,High
40216,40,51428,5,Low
31165,46,209114,4,Low
36850,54,91444,5,Low
77995,38,48132,2,High
41582,58,130706,3,Low
2475,52,223537,4,Low
69850,44,146364,2,High
65634,37,206101,2,High
38251,45,157509,3,Low
55977,42,144757,1,High
40721,57,238980,5,Low
19090,33,152669,3,Low
13269,51,125495,3,Low
58210,31,97045,2,High
17839,30,165119,4,Low
45296,53,227071,1,High
28309,31,168891,1,High
52431,44,103452,2,High
31704,33,112326,5,Low
62977,53,120910,1,High
67022,38,52857,1,High
46330,51,168804,1,High
63811,50,116557,2,High
27466,30,209997,1,High
5581,30,69911,5,Low
77698,58,246997,1,High
78595,40,155573,5,Low
74164,42,122262,1,High
18825,24,69859,4,Low
28799,25,147693,4,Low
26010,22,229057,4,Low
55926,55,200096,2,High
19657,46,245430,1,High
40447,23,91610,4,Low
37354,37,172691,1,High
69711,36,237337,2,High
59408,24,224260,5,Low
63774,54,127066,3,Low
47426,42,223684,3,Low
34835,22,241637,3,Low
32108,37,182761,4,Low
58351,33,64799,5,Low
67598,31,215627,1,High
24723,39,80057,5,Low
48397,44,62146,1,High
59134,42,152912,2,High
47304,22,243532,2,High
36845,21,127077,5,Low
27164,53,55650,1,High
3023,33,196089,4,Low
79796,25,99809,4,Low
28922,54,167501,1,High
49162,55,141151,1,High
51662,45,246995,2,High
10772,49,240937,3,Low
14134,57,147504,1,High
42754,48,44413,2,High
67303,31,136571,2,High
10116,38,217982,1,High
12760,28,77708,1,High
40739,57,197560,4,Low
5997,58,17198,2,High
62801,49,119756,1,High
64132,57,230080,1,High
3823,31,194432,2,High
74801,30,86732,1,High
3258,59,194617,3,Low
34725,41,187770,3,Low
36493,25,116813,4,Low
37455,57,148621,4,Low
10770,24,22842,2,High
24707,48,35703,1,High
62703,28,85054,5,Low
39235,25,58176,2,High
73377,57,106368,4,Low
32817,47,207436,4,Low
32635,58,171030,1,High
39628,48,245682,2,High
41062,56,181533,1,High
78135,28,52120,5,Low
23053,47,249988,2,High
37883,36,227948,3,Low
47702,33,249085,4,Low
8546,32,17702,3,Low
73708,59,119144,5,Low
76200,37,187896,4,Low
63972,32,217580,3,Low
30971,30,168975,3,Low
33927,29,139809,3,Low
26373,50,33926,3,Low
74512,49,142010,4,Low
72786,45,94487,4,Low
14345,59,141533,5,Low
66847,25,52327,2,High
74023,36,229480,5,Low
652,25,88466,1,High
15705,29,78593,5,Low
73088,22,26952,5,Low
70577,57,234199,4,Low
72571,32,194149,4,Low
73778,39,124792,4,Low
57209,40,216814,3,Low
50484,21,183197,2,High
61143,57,31209,2,High
64479,31,249543,5,Low
33939,35,45452,1,High
816,44,65889,4,Low
53423,51,234487,3,Low
14187,40,82453,3,Low
57884,54,88220,2,High
17201,22,140161,5,Low
23347,54,37597,5,Low
1131,56,224364,4,Low
14190,58,88018,5,Low
5139,26,131723,4,Low
30209,24,188073,3,Low
36332,59,212622,2,High
72361,45,32407,5,Low
74265,59,39297,1,High
25249,54,205402,3,Low
42034,42,69860,3,Low
5553,31,223747,1,High
63857,56,130404,1,High
18801,50,191959,3,Low
28935,25,40740,2,High
51438,50,181877,1,High
68765,49,215681,1,High
16456,56,178981,4,Low
32990,29,168025,2,High
68637,40,21434,1,High
73588,42,58652,2,High
48668,39,157524,4,Low
49831,53,210554,3,Low
66124,42,62122,5,Low
42873,21,26252,3,Low
53227,32,61509,2,High
5847,41,25634,3,Low
72626,31,227021,1,High
37655,58,151159,5,Low
53707,22,208028,4,Low
45405,50,169425,3,Low
30455,55,238657,1,High
53949,51,177636,5,Low
13782,26,195114,1,High
9043,36,178879,2,High
58587,33,46301,1,High
24143,27,76541,4,Low
47125,56,115862,3,Low
40110,33,139274,1,High
42664,55,207780,5,Low
39714,24,79880,4,Low
73243,40,225190,4,Low
40760,47,103712,2,High
49024,27,246534,2,High
66854,56,18301,2,High
18750,55,41400,2,High
289,22,187940,2,High
53709,52,247672,5,Low
50276,28,44626,2,High
54295,29,105050,2,High
55026,57,47089,5,Low
19864,28,183445,1,High
10283,54,92929,1,High
74679,42,141131,2,High
77491,59,160591,5,Low
5676,57,131631,5,Low
32505,55,27259,5,Low
35904,38,146642,3,Low
14333,38,114959,3,Low
9498,37,40935,3,Low
29950,24,219116,3,Low
15383,24,91415,5,Low
4726,21,131907,1,High
12195,46,152416,3,Low
24372,24,149451,2,High
7476,56,248520,2,High
61577,58,85340,2,High
52780,57,16150,3,Low
79268,41,163125,3,Low
21839,26,154346,2,High
986,49,151609,3,Low
339,53,198277,2,High
42481,57,187507,4,Low
61084,45,151721,2,High
60366,24,155166,2,High
19996,53,54248,1,High
26668,42,147801,4,Low
77210,56,177652,3,Low
6570,42,57152,2,High
72090,26,98063,3,Low
57086,43,154677,3,Low
70670,57,227736,4,Low
74533,50,249704,2,High
8091,22,33284,1,High
66072,52,196817,3,Low
49483,50,124589,3,Low
31798,44,15560,3,Low
36163,55,57221,5,Low
69271,32,89133,2,High
13217,33,56484,4,Low
36989,52,225702,1,High
55700,27,216159,2,High
17350,50,101229,2,High
76443,50,139501,3,Low
383,27,226643,4,Low
76372,38,147159,1,High
29377,41,192603,4,Low
33735,22,107081,2,High
40355,41,21679,5,Low
24140,40,229982,5,Low
70170,48,68481,5,Low
49923,23,62545,4,Low
37584,29,235603,5,Low
62746,40,98979,1,High
51321,24,49747,4,Low
21565,42,33280,2,High
10339,41,125773,2,High
52376,59,219378,2,High
3582,44,233124,4,Low
22950,34,121727,4,Low
63077,43,67323,3,Low
55550,27,245499,1,High
62934,47,235204,5,Low
8646,50,85838,4,Low
53618,51,107086,5,Low
35925,51,130552,4,Low
18355,43,205508,2,High
66209,47,247221,5,Low
42378,26,145880,5,Low
5219,28,136086,4,Low
64256,43,238572,3,Low
21876,35,223649,3,Low
21811,34,210215,4,Low
55024,56,135821,4,Low
73813,55,179324,4,Low
48304,44,230320,2,High
35657,43,159034,5,Low
41064,23,80524,4,Low
25518,45,120962,2,High
19690,43,80170,1,High
33318,37,56817,1,High
60345,27,237097,4,Low
79250,54,138445,2,High
15021,46,170290,5,Low
59883,25,142107,3,Low
51912,43,149245,4,Low
59728,40,131274,1,High
79359,49,142109,5,Low
74735,24,147429,4,Low
78733,34,141605,1,High
22363,44,166927,5,Low
9358,29,142675,5,Low
77809,42,69154,1,High
16353,25,73578,2,High
13504,52,244527,3,Low
64527,50,212514,3,Low
47749,38,62489,2,High
1809,51,73634,4,Low
9496,58,226352,1,High
19056,49,221889,1,High
19293,30,161057,3,Low
41922,26,245386,4,Low
42661,50,172274,3,Low
75761,25,114028,3,Low
46962,29,24602,2,High
39237,46,87989,3,Low
38591,25,213197,4,Low
48948,38,137878,2,High
35809,42,183383,4,Low
14253,38,236565,5,Low
29348,29,183289,5,Low
76172,34,130753,1,High
47689,55,39629,5,Low
26338,44,56241,3,Low
66889,25,16140,2,High
44612,42,152411,4,Low
30497,23,189485,4,Low
37554,59,131042,3,Low
5389,32,45156,2,High
15352,56,237972,2,High
35235,28,175460,1,High
49115,43,55805,5,Low
41299,45,169699,5,Low
36334,25,203705,2,High
35217,54,49039,4,Low
8690,27,236647,1,High
26855,59,195908,1,High
79683,32,86333,1,High
24244,40,158935,1,High
25046,57,176981,3,Low
32625,28,111342,3,Low
28584,47,213735,2,High
21325,37,76202,4,Low
30175,59,60417,3,Low
42297,50,110663,2,High
4756,54,125777,4,Low
54812,35,136478,3,Low
17876,21,242084,2,High
13314,39,132128,4,Low
35158,46,87339,5,Low
43651,57,161253,2,High
77517,59,235156,3,Low
61750,58,57064,1,High
5699,51,70942,2,High
66107,46,16173,4,Low
42802,49,149107,3,Low
46750,40,19181,2,High
21504,27,59023,2,High
21589,46,63810,2,High
6609,56,234627,1,High
4855,35,24765,4,Low
16535,45,238757,1,High
60412,55,244112,3,Low
22508,40,185731,5,Low
50266,53,120139,4,Low
43689,48,192447,2,High
1711,37,175541,4,Low
56411,39,123193,3,Low
42587,34,220103,2,High
28250,43,170172,3,Low
55359,31,230824,2,High
52784,45,23740,5,Low
77042,45,42661,3,Low
77397,38,134049,3,Low
11433,39,176566,1,High
22081,47,113077,3,Low
75661,51,29968,1,High
356,25,153351,4,Low
22439,38,43348,5,Low
10407,44,27024,1,High
55811,30,199934,5,Low
6162,32,194287,4,Low
40136,51,87135,5,Low
22161,28,28629,4,Low
78523,49,197806,2,High
7714,42,57803,3,Low
11799,50,200262,4,Low
52327,21,166183,4,Low
43783,57,112231,3,Low
19763,53,108200,3,Low
66745,23,34181,5,Low
30787,21,70667,5,Low
36609,58,123828,4,Low
47674,21,157095,1,High
68317,27,172299,5,Low
17640,52,116068,5,Low
43380,34,25531,5,Low
13475,54,162460,4,Low
10153,53,29434,1,High
47964,52,134738,2,High
62583,26,15872,1,High
64140,37,95946,5,Low
14999,46,184601,5,Low
41650,22,153612,5,Low
68384,40,18035,3,Low
48987,55,28701,3,Low
341,44,17959,2,High
33550,37,142911,4,Low
31306,22,104477,1,High
30484,32,32997,3,Low
51331,21,33043,4,Low
58647,55,105056,1,High
22070,22,144746,2,High
45215,59,165866,1,High
49320,43,62291,4,Low
57131,38,148068,5,Low
32460,36,89157,1,High
67799,37,115225,4,Low
72827,36,114162,3,Low
51213,40,176483,4,Low
66329,29,199093,1,High
60220,29,216114,3,Low
44064,30,155770,4,Low
24293,37,75588,3,Low
19232,31,160125,4,Low
52817,58,172240,4,Low
13816,29,38791,1,High
73747,22,205902,3,Low
32887,28,64394,3,Low
48959,56,232291,4,Low
38417,33,217574,1,High
30992,42,24260,3,Low
51722,48,161418,5,Low
8250,42,116462,3,Low
67064,35,176708,2,High
43135,55,197144,2,High
64393,44,72545,3,Low
23016,42,249744,1,High
73390,42,78428,4,Low
30076,59,69958,3,Low
11622,26,140302,4,Low
7343,34,124121,1,High
31036,23,58576,3,Low
30536,54,22342,2,High
18417,48,157277,4,Low
52194,42,55744,3,Low
3965,40,185727,4,Low
42551,36,180033,3,Low
54509,45,157300,1,High
15340,58,81947,2,High
55961,52,182069,5,Low
12392,48,221881,4,Low
40010,33,151865,3,Low
2246,52,49711,3,Low
78579,54,230446,4,Low
38427,58,197960,4,Low
65845,41,230473,3,Low
17010,39,46587,5,Low
76742,25,110660,4,Low
62213,54,203695,1,High
9914,28,20266,5,Low
74971,55,73597,2,High
79010,25,30018,4,Low
57010,37,177131,1,High
19655,38,183264,4,Low
15834,43,47612,4,Low
18933,53,168330,1,High
43571,44,16062,5,Low
66387,37,213514,1,High
28628,43,230941,1,High
46935,46,146341,3,Low
72028,42,38932,2,High
76978,33,152082,2,High
40402,32,81799,3,Low
11063,25,31395,3,Low
44390,21,141802,3,Low
53215,42,167592,4,Low
1937,31,44463,2,High
26340,29,148061,1,High
59406,33,232149,4,Low
27363,36,142393,3,Low
47646,23,109898,3,Low
2733,45,186955,1,High
2261,51,176014,1,High
73618,37,225283,1,High
47821,54,138420,5,Low
34965,23,157087,4,Low
68353,56,107598,5,Low
13463,38,174771,1,High
62631,47,220874,3,Low
59800,53,129283,4,Low
30318,52,50816,2,High
46427,50,195854,2,High
33775,44,104109,5,Low
79220,55,78927,5,Low
79542,45,40331,1,High
13109,30,185499,2,High
42669,55,160540,5,Low
32220,42,107430,2,High
77004,27,222536,5,Low
23487,41,29058,4,Low
57756,30,97330,3,Low
34995,38,126565,2,High
76287,49,181925,4,Low
