employee_id,age,salary,job_satisfaction,attrition_risk
17192,53,238571,3,Low
33202,52,65708,1,High
70047,22,182235,3,Low
62414,50,51759,2,High
30366,36,29674,4,Low
16640,36,242596,4,Low
13004,47,63257,4,Low
52192,51,207790,1,High
53157,31,114331,2,High
50173,46,227270,2,High
62846,57,119409,4,Low
51971,29,242686,1,High
45917,41,17821,3,Low
46779,30,54799,4,Low
44798,31,141913,2,High
49817,57,212728,1,High
44684,54,95083,5,Low
29910,35,49132,2,High
65121,43,246324,3,Low
70540,51,173839,4,Low
54673,27,179479,3,Low
66733,54,65290,1,High
71660,48,236956,5,Low
3242,46,192438,2,High
46954,29,22341,2,High
33421,21,68828,3,Low
454,45,45420,1,High
74907,55,42774,4,Low
77300,31,72562,3,Low
64046,45,45246,3,Low
8005,59,198311,2,High
31262,47,230816,4,Low
40728,48,179815,3,Low
68706,43,78471,1,High
53963,46,247076,3,Low
49227,31,149853,2,High
48212,22,147405,1,High
37024,23,168448,4,Low
18665,21,206190,2,High
25939,26,238735,2,High
67058,56,153002,3,Low
42719,21,138978,1,High
74056,38,145164,5,Low
53062,27,189950,2,High
31552,58,237265,3,Low
47027,39,62310,4,Low
10531,43,184539,4,Low
12499,33,81795,2,High
49280,28,115223,4,Low
39233,38,76444,2,High
8201,22,242053,4,Low
66940,54,26909,4,Low
43503,21,38932,5,Low
4355,44,103403,1,High
20542,44,126483,1,High
21010,45,122978,5,Low
69483,35,208684,5,Low
70774,39,80737,5,Low
56621,31,166718,2,High
35266,37,117055,2,High
74740,56,90448,1,High
34337,41,128153,5,Low
732,35,70613,2,High
14839,41,232080,1,High
10910,57,242481,4,Low
62896,53,17392,5,Low
46221,41,232645,2,High
5033,38,204573,3,Low
42638,50,185645,2,High
27285,37,209486,5,Low
4154,43,207768,3,Low
44571,22,188808,1,High
11746,36,220430,5,Low
22224,21,89395,4,Low
23714,42,86277,4,Low
60633,47,244409,1,High
20029,52,64938,4,Low
51967,24,125352,1,High
23169,50,208012,2,High
63907,48,181344,3,Low
47255,34,82470,5,Low
40337,52,157413,1,High
54645,24,171288,3,Low
791,56,77597,3,Low
78124,59,212195,3,Low
34132,54,191650,2,High
27285,42,17205,2,High
30670,50,17453,4,Low
28420,58,150520,2,High
49329,57,209128,2,High
57391,28,150043,4,Low
61795,50,109327,4,Low
5470,35,95384,4,Low
78508,46,194467,1,High
45221,36,194170,1,High
51489,29,207421,1,High
494,53,208173,5,Low
56928,31,99814,5,Low
56054,47,238518,4,Low
75125,36,178073,1,High
51670,38,98688,1,High
11741,34,234662,1,High
16931,25,117215,5,Low
35220,25,119083,1,High
6599,22,131407,4,Low
8178,54,154285,5,Low
18529,47,66778,4,Low
1208,51,180048,1,High
9690,37,109822,1,High
72812,43,81137,2,High
22473,41,63251,1,High
61083,51,129718,3,Low
67658,33,69961,4,Low
32856,48,77128,4,Low
53039,57,122192,2,High
34204,44,81298,2,High
54237,43,151361,2,High
13992,34,188374,3,Low
33446,30,191754,5,Low
64522,45,146526,1,High
62898,31,216152,5,Low
32863,31,237527,2,High
57517,33,82323,3,Low
27191,43,155072,3,Low
68692,49,103015,3,Low
74670,51,118535,4,Low
41556,55,214252,5,Low
73508,36,201789,3,Low
70603,25,194553,3,Low
15688,39,45676,5,Low
49813,35,197794,4,Low
55064,24,181153,4,Low
6829,31,124013,4,Low
48966,32,63892,1,High
39147,37,179846,4,Low
26858,45,84254,2,High
76278,27,98720,4,Low
41502,55,207176,2,High
50282,59,97538,5,Low
60836,41,215351,5,Low
19287,50,232653,1,High
59892,56,101358,1,High
34714,48,63894,1,High
64497,51,92213,1,High
47884,22,100886,5,Low
69164,50,223875,4,Low
10381,54,175964,5,Low
72684,32,122349,3,Low
17152,41,117632,4,Low
22496,48,39845,2,High
63135,59,83380,3,Low
3298,35,77200,1,High
76828,38,222531,5,Low
8305,54,231495,1,High
55906,52,42437,1,High
66767,38,56001,4,Low
13610,24,22139,3,Low
18528,28,166994,5,Low
8247,47,76716,4,Low
46790,46,109250,3,Low
318,56,150377,1,High
30747,26,203319,2,High
39742,27,181722,3,Low
49059,45,198878,2,High
41251,38,47151,5,Low
68112,31,151775,3,Low
42076,49,22626,4,Low
29880,38,101054,4,Low
4752,25,232127,1,High
8825,26,181588,1,High
69138,27,28447,2,High
72449,52,185810,4,Low
30381,58,216934,4,Low
59511,58,220494,4,Low
28182,55,25317,5,Low
67777,42,188656,5,Low
62641,35,237885,5,Low
68794,42,214902,3,Low
65562,32,108701,1,High
64173,43,48502,5,Low
16031,21,110745,3,Low
78820,33,187142,2,High
62431,36,140672,4,Low
34444,40,208065,1,High
56283,54,55740,4,Low
55958,37,143164,2,High
45543,44,157168,5,Low
59630,52,85502,2,High
63565,32,117494,3,Low
70106,51,198265,5,Low
58476,41,65893,4,Low
11982,34,17526,2,High
8365,52,25497,1,High
64339,34,70505,2,High
14924,45,181968,3,Low
65187,30,204552,2,High
36234,47,58428,1,High
47399,59,197225,4,Low
40998,27,92414,4,Low
69775,48,40303,4,Low
58324,42,104339,1,High
45389,42,70304,1,High
25148,38,85549,5,Low
59067,57,245172,2,High
15289,47,185596,5,Low
73070,52,98528,2,High
64273,53,51274,4,Low
5095,31,118602,3,Low
904,30,90426,1,High
60017,58,67636,1,High
13130,23,139889,5,Low
54448,49,221065,1,High
66772,22,23952,1,High
53377,38,52173,4,Low
54985,47,106275,4,Low
54246,35,204307,4,Low
36000,25,233675,4,Low
59491,59,145499,5,Low
7146,28,75261,5,Low
30186,58,33909,4,Low
21989,30,225563,3,Low
65838,47,108150,3,Low
75276,47,247779,3,Low
25356,49,221779,4,Low
6664,57,224054,3,Low
54373,44,92347,3,Low
20282,50,158682,3,Low
41543,46,90861,1,High
3775,38,94802,5,Low
79462,31,189696,3,Low
3204,45,46014,3,Low
56398,51,141484,4,Low
3782,55,175974,1,High
62780,56,42198,3,Low
7994,50,118415,5,Low
69082,58,230149,2,High
56640,58,244777,3,Low
37884,44,151248,5,Low
45007,49,123606,4,Low
10589,55,110857,2,High
55208,22,202469,3,Low
13820,49,56091,5,Low
32446,27,230496,5,Low
41572,36,124186,2,High
6292,59,104727,5,Low
78840,26,31320,4,Low
25313,24,47280,4,Low
56671,39,83295,3,Low
51949,27,206073,3,Low
8223,50,210922,4,Low
42219,54,158049,5,Low
75325,35,211521,1,High
64530,41,174324,4,Low
67951,38,54710,4,Low
74261,30,18039,4,Low
26473,22,200705,4,Low
48713,48,97435,5,Low
2722,40,111290,4,Low
20033,28,77871,3,Low
9440,48,126917,2,High
23503,23,128683,2,High
63160,27,162404,5,Low
45337,57,204848,1,High
79576,38,180087,4,Low
9313,36,34680,5,Low
63968,41,144711,1,High
17709,37,225068,1,High
8764,41,85843,1,High
577,23,174357,1,High
36140,30,34952,2,High
23597,54,211413,1,High
529,47,178830,5,Low
22222,55,54072,1,High
66548,52,202251,5,Low
31531,40,221340,1,High
57946,44,72052,1,High
76223,42,100551,3,Low
44296,49,190125,5,Low
23131,58,145457,3,Low
21268,31,87389,1,High
60175,32,164369,3,Low
49960,47,47991,1,High
38847,34,188646,3,Low
74160,59,102256,4,Low
34570,25,208434,5,Low
13133,37,110471,3,Low
78616,24,111381,5,Low
5756,48,91823,1,High
9555,50,83875,1,High
23403,39,143017,2,High
66018,50,51550,5,Low
30230,47,21342,5,Low
34684,34,81294,2,High
70908,47,23551,4,Low
57550,56,110366,2,High
36398,31,47021,4,Low
25217,50,233336,1,High
60490,40,27900,4,Low
65083,47,110318,3,Low
8605,46,21688,3,Low
21455,29,147236,5,Low
34305,54,113250,1,High
66339,37,235564,1,High
9152,59,32531,1,High
66748,40,145924,1,High
79530,51,115546,2,High
75586,53,72362,5,Low
36290,51,96710,1,High
50042,53,174969,2,High
60277,41,201213,4,Low
28715,50,79627,1,High
59870,32,35344,5,Low
50317,44,74126,1,High
7989,40,133395,2,High
44159,36,119812,2,High
3689,40,157917,4,Low
71696,54,54681,3,Low
60086,24,77696,3,Low
51988,42,67811,1,High
37241,50,217605,3,Low
30297,48,128690,3,Low
18184,40,87056,1,High
37226,44,178916,4,Low
25364,48,126711,5,Low
52391,40,138711,4,Low
65268,31,98163,5,Low
37788,21,173388,5,Low
14828,55,131684,5,Low
29515,51,190960,4,Low
68279,25,119198,5,Low
2937,23,226625,3,Low
72161,32,160789,3,Low
36498,55,114678,2,High
79732,31,39255,3,Low
72889,23,149087,5,Low
28144,48,51347,1,High
73734,51,81118,2,High
33228,57,82204,2,High
73790,58,192029,3,Low
6921,59,31032,1,High
57346,59,25849,2,High
29417,25,202963,3,Low
31938,52,92091,3,Low
27086,38,55270,5,Low
47509,33,86026,3,Low
66425,56,214819,2,High
73554,43,24861,3,Low
53106,57,229220,4,Low
48938,28,222332,1,High
72095,56,147951,2,High
32073,37,116529,4,Low
33271,25,137315,4,Low
27853,30,39467,1,High
56986,48,136418,1,High
3162,48,101295,3,Low
37409,39,24127,3,Low
27828,25,188402,2,High
63200,35,23583,1,High
17664,54,198731,2,High
59244,34,54978,4,Low
19627,30,73317,5,Low
21161,29,200524,3,Low
26906,36,204859,3,Low
32079,25,101212,1,High
29847,59,241572,2,High
42576,22,59224,5,Low
7364,52,239636,3,Low
26128,47,176724,5,Low
46222,49,146920,4,Low
55209,59,76255,5,Low
1604,25,16578,1,High
63596,22,18099,1,High
5466,50,206930,3,Low
47453,25,111501,1,High
42170,37,236809,4,Low
19260,29,228690,3,Low
35277,50,51863,4,Low
51176,29,237982,3,Low
7150,53,156183,3,Low
31716,31,248189,2,High
42326,38,141253,3,Low
27718,30,113332,3,Low
40392,56,48222,3,Low
55897,29,237002,2,High
37350,23,179815,2,High
10162,49,244406,2,High
70234,34,191284,1,High
34109,49,40686,1,High
31420,40,112867,5,Low
5531,25,192848,5,Low
47365,52,241936,5,Low
22902,41,247418,4,Low
37267,49,98537,4,Low
72721,52,197740,4,Low
20183,48,150532,3,Low
7579,50,198581,5,Low
8085,32,42318,2,High
62789,28,203397,3,Low
7747,34,153058,3,Low
45661,43,36877,4,Low
78359,58,226683,1,High
52266,58,247949,4,Low
5497,47,131888,2,High
38426,39,213399,4,Low
57055,53,107524,1,High
34416,30,228699,2,High
66866,55,183506,2,High
72642,58,180095,1,High
67503,33,246803,2,High
12242,57,80582,3,Low
53848,37,96621,2,High
54962,33,37847,4,Low
53264,27,128044,4,Low
64961,42,201900,3,Low
54720,45,133439,1,High
71199,26,33161,5,Low
47698,44,205875,3,Low
53591,32,163691,4,Low
70418,46,146367,2,High
10037,36,145655,1,High
8785,22,199607,3,Low
8769,41,97593,4,Low
69269,25,226964,3,Low
51769,42,90438,4,Low
56189,45,104854,5,Low
44103,38,52468,2,High
15323,59,179298,2,High
64826,53,125787,4,Low
15363,51,50625,1,High
44887,25,98818,1,High
77984,26,208112,2,High
57017,29,144218,1,High
10039,36,150668,3,Low
69651,54,217046,1,High
53107,39,233845,5,Low
41981,52,106062,2,High
46454,25,89896,2,High
10743,24,154006,2,High
49463,38,197451,4,Low
58560,23,32179,4,Low
4903,38,184437,5,Low
58613,30,205318,1,High
69473,43,134879,1,High
37823,54,43628,2,High
9093,51,114682,4,Low
9453,30,171927,1,High
37313,44,197218,1,High
12677,57,94202,3,Low
74773,48,38319,1,High
44815,26,61592,1,High
55019,41,209899,1,High
64800,37,140927,5,Low
51900,38,69394,2,High
34356,31,186219,2,High
63999,29,105374,2,High
30540,57,196150,5,Low
33665,25,169240,5,Low
50927,56,50046,4,Low
29828,56,227762,2,High
8638,37,131009,5,Low
76935,45,107081,4,Low
61969,57,82508,3,Low
51836,30,155889,2,High
28515,58,242942,4,Low
19758,51,203751,5,Low
18128,41,55830,4,Low
22483,30,222185,1,High
40806,23,30361,1,High
5568,50,214128,4,Low
13011,48,130556,2,High
68568,36,190581,4,Low
23427,51,239566,5,Low
78902,45,246286,4,Low
47652,25,56128,4,Low
68397,40,184730,2,High
39559,41,227028,1,High
35021,48,105369,5,Low
17495,54,57126,4,Low
12384,24,95432,2,High
38587,52,220657,3,Low
2312,38,224207,1,High
55945,30,21764,5,Low
10642,33,81770,4,Low
49417,43,65347,2,High
73859,36,109546,3,Low
9850,59,228105,2,High
45121,39,184675,5,Low
30476,37,162374,4,Low
49889,31,108314,1,High
15582,56,37762,5,Low
43158,36,245409,1,High
18015,59,233295,5,Low
33752,44,228718,1,High
67853,53,110125,4,Low
20688,54,37481,5,Low
36012,45,43192,1,High
72452,34,202860,4,Low
30744,53,81553,5,Low
34098,41,197341,1,High
14144,23,48957,1,High
2675,29,51725,5,Low
57897,25,60994,4,Low
11192,42,56737,5,Low
49903,29,84621,4,Low
36098,34,246216,3,Low
61129,31,198601,4,Low
47744,30,200916,5,Low
35716,43,190188,3,Low
16339,47,60870,5,Low
77724,49,79774,4,Low
28736,25,134033,4,Low
70619,21,221807,3,Low
29952,52,199347,3,Low
48998,28,56947,1,High
12482,41,249227,5,Low
33259,43,70749,5,Low
67337,27,226263,2,High
67996,34,243354,5,Low
69317,33,220628,3,Low
26627,52,70808,3,Low
67818,59,128718,3,Low
78115,50,44869,4,Low
18119,32,171662,4,Low
1490,39,206116,2,High
53320,58,208714,2,High
68467,22,153363,3,Low
28405,31,36971,4,Low
66175,51,233532,1,High
62612,23,205974,3,Low
9072,53,198454,3,Low
40747,39,159919,5,Low
707,40,213905,1,High
61730,44,40544,2,High
54661,38,167449,5,Low
4620,59,162227,3,Low
16964,26,207493,2,High
24444,31,73545,3,Low
50960,32,92792,3,Low
79151,56,56439,1,High
58748,35,164086,3,Low
47783,52,16067,1,High
78574,46,51030,2,High
6491,28,35313,5,Low
40662,56,208432,3,Low
54989,56,227641,4,Low
67242,56,158272,2,High
30033,57,144881,4,Low
63880,52,239418,1,High
62130,47,212047,3,Low
38619,23,92908,5,Low
33009,21,33218,2,High
64310,24,117162,1,High
24535,42,107549,4,Low
63823,38,40871,3,Low
45740,55,122603,2,High
1665,52,184843,4,Low
38409,39,155759,4,Low
47672,26,56898,5,Low
56032,27,202283,2,High
55352,23,245858,4,Low
12332,22,125543,5,Low
39492,50,233495,2,High
53153,46,27359,3,Low
58386,23,89793,2,High
46420,53,89667,5,Low
70176,21,211584,1,High
2582,21,90503,3,Low
31914,33,132924,4,Low
17741,52,195121,3,Low
45034,40,74373,4,Low
55475,21,133005,1,High
61286,21,100228,1,High
6983,44,94259,5,Low
59914,29,130467,5,Low
2309,30,128863,3,Low
46064,51,26700,3,Low
63869,33,108851,4,Low
33738,22,210375,3,Low
41352,36,173190,3,Low
10944,36,126871,4,Low
67722,25,32886,4,Low
47677,34,68621,4,Low
20345,56,39628,2,High
61537,28,119196,4,Low
79378,54,74378,3,Low
59885,30,66628,1,High
8075,36,101870,3,Low
46917,56,146520,4,Low
41447,42,18009,5,Low
5458,32,98957,4,Low
78027,44,192713,2,High
68771,27,142231,5,Low
7851,37,120239,5,Low
8495,24,223274,1,High
26525,51,28565,4,Low
33601,49,220936,1,High
78030,43,242225,3,Low
53579,49,38229,4,Low
79306,21,52957,3,Low
69690,49,185056,3,Low
41340,32,50777,5,Low
45832,43,231937,1,High
59433,42,33597,4,Low
52563,25,245657,3,Low
14918,42,239958,1,High
34109,49,25852,4,Low
54281,30,59080,4,Low
33798,47,144674,1,High
14646,23,187797,4,Low
65389,49,209849,5,Low
59831,54,118723,4,Low
34199,38,59516,3,Low
61805,42,73724,3,Low
35204,47,63251,4,Low
47387,34,52742,5,Low
58087,54,202600,2,High
74821,45,154452,3,Low
60215,21,149795,1,High
6817,56,84124,5,Low
30689,51,227659,5,Low
71203,52,132239,5,Low
9353,55,200123,5,Low
37407,24,221590,1,High
70659,57,87034,5,Low
9143,28,77455,4,Low
64520,41,149449,4,Low
34813,38,194288,1,High
69343,21,182357,3,Low
69329,51,117140,3,Low
40722,21,98274,2,High
67283,36,239080,5,Low
6368,58,161386,1,High
78316,57,208455,1,High
44306,47,140748,3,Low
15661,25,105395,1,High
26384,40,138015,2,High
6268,25,209311,3,Low
23336,31,105301,2,High
40880,55,186323,1,High
6429,59,154783,1,High
594,33,190599,1,High
23749,29,182749,2,High
34978,46,209783,5,Low
2188,49,31793,4,Low
24691,35,233570,2,High
40537,28,160120,3,Low
30417,22,183490,3,Low
57791,39,38274,4,Low
64833,31,163961,1,High
22242,30,160208,4,Low
49981,40,26968,1,High
74826,54,200582,5,Low
6779,25,26851,2,High
31025,51,170582,5,Low
23799,47,65496,2,High
26813,29,68675,2,High
2710,46,27152,1,High
70607,23,24661,4,Low
65461,21,215912,1,High
36364,51,147525,1,High
16155,34,40484,1,High
28900,23,75515,4,Low
72727,44,163011,1,High
39649,59,62313,1,High
55434,38,96423,2,High
41432,30,218127,2,High
20043,33,202781,3,Low
3704,48,129839,5,Low
30648,36,46522,5,Low
36612,29,17733,5,Low
62765,55,213063,4,Low
40849,49,48697,3,Low
30535,27,171945,5,Low
67857,50,154748,2,High
19776,52,99510,1,High
7437,36,141888,1,High
12523,25,164690,2,High
27747,51,153921,4,Low
32734,40,31536,2,High
35213,28,89570,4,Low
44868,31,25558,1,High
7851,46,96710,3,Low
2862,48,210034,2,High
1895,37,190606,5,Low
50156,21,147777,5,Low
48806,47,148436,5,Low
57883,39,122978,3,Low
27982,22,105398,2,High
10865,29,236108,4,Low
53627,34,204477,4,Low
74447,55,227013,5,Low
77444,33,153647,1,High
50765,57,56015,5,Low
53151,47,196662,3,Low
75410,59,78056,3,Low
66603,41,33854,1,High
71448,55,86907,4,Low
65836,37,60519,1,High
66301,52,81273,3,Low
66169,56,88507,4,Low
38513,36,194053,4,Low
42833,45,193115,5,Low
13882,38,242951,1,High
30001,53,228022,3,Low
62976,39,113769,4,Low
27353,37,58130,4,Low
21153,35,186117,4,Low
28240,22,117223,1,High
1468,48,235872,4,Low
47476,30,25537,2,High
8066,58,231112,5,Low
32700,38,147200,5,Low
62237,46,111778,5,Low
74657,56,195146,5,Low
47025,53,171051,4,Low
29482,22,76109,1,High
61512,38,92321,2,High
33605,53,207406,2,High
29958,46,162528,5,Low
3361,47,27021,2,High
39318,46,63505,4,Low
33454,46,210480,1,High
3649,40,226309,4,Low
2048,23,56202,2,High
20832,23,138360,1,High
49452,57,238605,5,Low
65578,49,113712,1,High
23097,36,220124,5,Low
72581,56,87431,3,Low
63974,29,193722,3,Low
61525,35,213840,4,Low
54757,43,201893,2,High
10545,39,249687,1,High
65030,21,210926,1,High
71519,54,78247,3,Low
63545,24,36810,1,High
2274,33,50155,5,Low
18785,24,69616,4,Low
26755,50,133892,1,High
6434,21,20789,5,Low
74343,28,170923,3,Low
55502,55,134083,2,High
64511,43,95993,1,High
76156,28,233548,3,Low
10593,21,210987,3,Low
25606,26,73249,2,High
21931,45,38626,4,Low
27871,48,68843,1,High
13412,48,26782,2,High
37364,29,79088,2,High
47446,21,111586,2,High
33415,25,45725,3,Low
77943,58,66778,1,High
61219,39,88918,2,High
7864,30,99163,3,Low
19304,21,139814,3,Low
42598,33,225451,2,High
20525,55,101731,2,High
32989,57,221647,3,Low
8024,43,158187,3,Low
67419,58,112189,5,Low
56367,24,121991,3,Low
22475,54,160689,2,High
27868,54,70513,4,Low
5290,25,16665,3,Low
17068,32,41567,2,High
61076,25,68614,4,Low
57204,59,227940,1,High
74328,40,18254,4,Low
2617,31,142216,2,High
62887,50,32674,1,High
64918,40,180946,5,Low
17765,25,191512,4,Low
45720,59,35013,2,High
45960,28,62156,4,Low
12346,40,27129,1,High
5385,29,123742,5,Low
25095,22,111130,2,High
6481,47,234009,5,Low
60726,43,94362,2,High
10720,55,131978,1,High
32706,21,124998,2,High
15928,27,221516,1,High
51461,48,73031,2,High
49555,46,223830,4,Low
40083,27,145045,5,Low
78611,37,186001,4,Low
374,55,211618,4,Low
67942,32,87799,5,Low
6195,24,124263,4,Low
11601,36,166999,5,Low
18523,45,216529,2,High
29829,36,185961,5,Low
21839,35,131275,5,Low
56016,53,153325,2,High
23218,30,31782,5,Low
69785,26,38101,1,High
27002,49,134866,2,High
68893,34,246167,3,Low
3897,42,49287,3,Low
54531,58,106239,4,Low
76939,27,170697,3,Low
77073,23,22514,5,Low
47449,47,107293,1,High
18707,29,232286,4,Low
26795,46,231223,5,Low
56639,31,131870,4,Low
60743,21,170421,2,High
31434,48,239737,3,Low
12027,59,46567,5,Low
5521,58,169847,1,High
446,51,53199,3,Low
50246,30,40210,2,High
41287,39,75266,4,Low
17495,21,136622,5,Low
26786,32,90319,1,High
25777,44,226023,3,Low
3248,52,105664,5,Low
6705,39,225270,5,Low
650,47,140142,4,Low
50599,25,30102,5,Low
33517,47,177440,2,High
26615,53,238478,1,High
24151,41,194481,4,Low
691,57,88543,1,High
53834,49,118097,1,High
25956,56,82266,5,Low
35847,21,163980,3,Low
49030,33,42003,4,Low
54418,22,165383,4,Low
77084,58,57193,2,High
70417,44,173312,5,Low
43581,54,198850,5,Low
41251,29,240063,4,Low
59144,49,243206,2,High
24890,33,132049,2,High
70983,25,140820,5,Low
49364,53,65144,5,Low
21873,59,82936,1,High
31376,26,141923,4,Low
2954,43,43552,3,Low
74781,49,46676,3,Low
46036,39,54554,5,Low
69244,57,25751,5,Low
51992,28,96689,3,Low
22926,40,121736,1,High
59427,44,189234,5,Low
4132,39,108712,5,Low
78397,26,229558,2,High
37626,48,35241,1,High
19612,54,211569,2,High
27356,34,184622,1,High
72021,44,135719,2,High
49357,28,24851,1,High
40670,24,44876,2,High
71972,25,161250,1,High
31199,35,24226,2,High
53062,30,108876,2,High
17661,46,63319,5,Low
64150,24,211913,2,High
32403,37,83468,4,Low
25049,28,59380,2,High
70474,38,226897,1,High
4333,53,46238,1,High
48375,50,70222,3,Low
68488,33,99665,2,High
72710,37,140207,4,Low
26013,45,183405,1,High
62388,57,180906,3,Low
13943,27,114815,5,Low
16420,39,143684,4,Low
15903,58,237227,5,Low
41117,50,225016,2,High
63803,24,136194,4,Low
26702,33,54477,5,Low
37944,32,111896,3,Low
67621,47,157518,1,High
14541,42,97843,5,Low
42830,37,198248,2,High
64763,31,29811,4,Low
5729,23,105028,5,Low
77693,21,225421,4,Low
11761,57,65212,3,Low
56393,40,175498,1,High
38443,23,192327,4,Low
18522,37,189342,5,Low
25881,32,20486,5,Low
78189,47,50413,2,High
57398,35,97712,1,High
74628,59,84888,5,Low
73217,33,125801,5,Low
46148,41,83815,2,High
39456,31,133535,2,High
70505,40,144578,4,Low
15536,54,113472,2,High
54803,52,73637,4,Low
70919,21,81534,1,High
68813,46,240870,1,High
39662,25,104483,2,High
19987,29,67922,4,Low
57181,55,125495,1,High
27868,47,74369,3,Low
63983,31,134333,2,High
45999,56,198921,4,Low
17338,26,128839,4,Low
4617,55,20657,5,Low
43830,34,35736,5,Low
12853,27,64856,5,Low
23661,30,79260,3,Low
35102,47,115170,3,Low
60557,28,63548,5,Low
39770,51,40895,4,Low
47982,41,22894,5,Low
34679,33,53070,3,Low
13741,22,40770,1,High
8766,47,153848,5,Low
24483,47,61942,3,Low
28014,29,218637,1,High
25274,44,207019,1,High
75738,31,58373,5,Low
63093,35,223511,2,High
34295,23,28228,5,Low
20511,25,76936,4,Low
12552,53,65036,3,Low
4416,35,165925,5,Low
46573,55,46987,3,Low
62402,53,114016,2,High
15736,33,233769,4,Low
4170,49,48548,1,High
45564,36,121232,1,High
15672,53,171627,4,Low
15265,38,209018,4,Low
46096,29,174583,5,Low
23787,55,71426,4,Low
52686,26,223304,2,High
76639,42,24214,4,Low
74057,23,37135,3,Low
65756,56,111915,4,Low
9789,26,213153,4,Low
9381,33,197451,3,Low
32662,43,65827,5,Low
69897,49,230218,2,High
7820,47,63474,3,Low
47144,35,119976,4,Low
26077,23,69077,3,Low
22024,27,85462,4,Low
49014,23,156244,4,Low
38087,46,41698,5,Low
50219,51,102761,4,Low
51449,26,159457,5,Low
40691,25,235271,3,Low
7884,21,101410,4,Low
31611,54,87878,2,High
26557,58,67771,1,High
7713,41,19025,3,Low
22292,42,78102,4,Low
37496,25,48912,1,High
69395,27,67718,3,Low
29834,57,23838,3,Low
34010,55,132534,5,Low
64107,45,102952,4,Low
18646,33,80657,3,Low
68028,25,159119,3,Low
69123,28,93729,5,Low
35536,40,140529,2,High
46046,47,173276,2,High
24998,25,227148,4,Low
61914,46,195779,2,High
31402,44,116748,3,Low
73803,43,238092,2,High
40254,29,53468,1,High
66018,30,88988,2,High
630,54,215900,3,Low
14542,24,42583,1,High
10221,22,248831,4,Low
66250,29,218231,5,Low
43051,56,170387,2,High
45107,39,33219,1,High
71041,45,62798,4,Low
34386,48,85838,4,Low
13732,41,110926,4,Low
45131,30,91765,2,High
28857,26,60671,5,Low
4651,28,79270,1,High
72226,39,119451,4,Low
13688,48,208612,3,Low
10713,30,164115,3,Low
56320,28,49908,5,Low
2479,58,147657,2,High
16096,40,90143,1,High
44664,51,162605,5,Low
58786,39,107610,2,High
20158,40,130080,2,High
20210,33,150523,3,Low
65037,46,123246,1,High
42504,37,21677,2,High
10992,26,59687,2,High
53757,34,46135,3,Low
46385,54,130045,3,Low
42238,38,101980,5,Low
14139,50,204788,5,Low
6266,33,154944,5,Low
45201,34,218070,3,Low
6608,55,150795,5,Low
75363,41,79163,4,Low
