employee_id,age,salary,job_satisfaction,attrition_risk
64162,46,203862,1,High
22379,55,112646,2,High
63297,54,186618,3,Low
43640,59,100178,3,Low
4129,47,199031,3,Low
71200,48,150733,3,Low
25768,21,244706,1,High
27168,55,58233,2,High
73083,57,228095,2,High
69797,46,80833,4,Low
52200,42,113091,1,High
45962,39,71126,2,High
43190,35,222260,3,Low
9183,54,219754,2,High
63084,40,127069,5,Low
13689,23,236070,4,Low
52801,51,213855,4,Low
55603,28,100880,2,High
43585,47,59824,1,High
24121,49,33763,1,High
68912,39,178170,4,Low
10156,58,211390,3,Low
79943,34,21102,1,High
1338,35,132340,4,Low
58370,41,107319,1,High
49119,55,124182,1,High
847,51,211416,4,Low
66723,59,85812,2,High
24899,35,56210,5,Low
55311,36,212167,1,High
47911,47,126989,4,Low
74258,33,151540,3,Low
4398,29,157342,5,Low
31473,47,17568,3,Low
42834,34,79670,3,Low
67138,29,228413,1,High
68668,21,129607,3,Low
810,26,110253,4,Low
13248,26,209661,1,High
18191,52,153462,5,Low
12988,30,36459,1,High
49638,24,17841,2,High
13779,34,243974,2,High
2505,27,85658,1,High
47180,22,34615,2,High
20853,55,135712,3,Low
36005,45,23248,1,High
44381,24,210726,1,High
5560,51,87053,1,High
15378,37,228203,1,High
60889,30,153070,1,High
59018,32,225169,1,High
679,46,78445,5,Low
71929,50,21501,5,Low
59730,36,225133,4,Low
16226,29,90067,1,High
20530,32,208650,1,High
12251,50,233230,3,Low
11737,24,134735,1,High
33655,26,150878,5,Low
9624,46,156565,4,Low
21070,41,193508,5,Low
48610,27,47924,1,High
57800,40,37462,2,High
60770,50,201651,2,High
336,23,151780,2,High
54016,31,52887,3,Low
57800,47,234675,4,Low
63300,35,174999,2,High
76377,46,22543,4,Low
2775,37,197831,2,High
2462,57,27690,5,Low
5812,35,117353,2,High
23981,24,217921,2,High
23195,39,194071,5,Low
79538,51,149131,2,High
7135,55,56683,1,High
42697,23,18106,4,Low
51393,42,138674,4,Low
69742,45,169806,5,Low
70819,58,30318,4,Low
6108,34,44130,5,Low
13558,38,81799,2,High
52392,31,58589,4,Low
19616,44,102425,1,High
7617,27,136990,4,Low
76624,26,101301,2,High
51850,38,240903,2,High
43691,32,90068,3,Low
57375,44,228676,3,Low
3317,21,86170,4,Low
28289,44,51472,3,Low
9125,30,59337,5,Low
14175,37,212463,5,Low
11744,50,211671,1,High
79433,43,162266,3,Low
24777,22,189536,3,Low
62049,56,135778,5,Low
76062,55,114028,2,High
19612,32,44759,2,High
77503,44,195546,4,Low
2044,51,197711,1,High
66411,32,17346,5,Low
28480,49,69882,5,Low
10901,56,145742,3,Low
35788,37,151951,4,Low
5892,34,52794,1,High
56929,56,132214,4,Low
74523,44,220325,4,Low
76505,53,135498,4,Low
77338,47,29277,1,High
73601,32,55844,5,Low
79486,59,230934,3,Low
48022,49,65653,3,Low
69687,23,164089,1,High
41920,53,69379,3,Low
75269,26,66093,4,Low
2783,34,130270,2,High
62433,59,179522,3,Low
60218,47,72955,3,Low
63292,55,167101,1,High
8384,26,237955,2,High
33396,26,142664,1,High
59425,25,15868,2,High
28806,31,78706,1,High
61481,37,248235,3,Low
40529,55,51080,4,Low
34806,53,117890,5,Low
30907,29,189741,5,Low
59785,39,164096,4,Low
11544,41,210409,2,High
3197,29,66486,5,Low
51791,22,229726,1,High
6331,42,102248,1,High
79957,45,163574,5,Low
20201,52,157232,2,High
31274,44,40919,3,Low
69423,58,35852,1,High
37999,29,29753,1,High
5879,55,47437,3,Low
42097,37,178556,4,Low
24572,53,203600,2,High
60125,30,76681,2,High
18540,27,213506,3,Low
12939,51,36751,4,Low
50662,27,21732,4,Low
71243,51,118823,5,Low
56125,33,139141,2,High
7711,41,15310,2,High
29913,25,174203,1,High
28649,25,90098,4,Low
78877,50,213089,2,High
30724,22,125604,1,High
56202,44,235367,5,Low
23879,28,88124,3,Low
45386,23,40712,2,High
24126,46,67242,2,High
47968,54,95317,1,High
58839,21,93218,2,High
57106,52,115865,2,High
30280,37,247729,3,Low
21770,49,125123,5,Low
38178,25,96482,5,Low
58253,38,85947,5,Low
73646,49,114545,5,Low
10681,40,20056,2,High
55711,35,199683,5,Low
27586,30,51618,3,Low
13688,43,85854,4,Low
45673,25,34756,5,Low
25043,25,218128,1,High
39348,58,140671,5,Low
55030,49,206265,1,High
39541,49,56799,4,Low
66247,25,28239,5,Low
42812,50,70245,5,Low
35197,38,88854,3,Low
31049,58,171254,4,Low
46452,30,107323,1,High
75481,32,56884,3,Low
61645,51,203838,1,High
52674,47,231393,2,High
11523,47,223057,3,Low
56532,44,20277,2,High
45960,45,170953,4,Low
23219,57,240818,1,High
36945,42,22287,2,High
45987,42,76563,5,Low
27326,26,177597,5,Low
23,27,145445,1,High
66787,30,238972,2,High
76549,26,46945,5,Low
61089,48,43399,5,Low
50225,27,92100,5,Low
35322,54,65440,3,Low
68778,56,141152,5,Low
58992,21,25991,5,Low
71210,43,88600,4,Low
52681,31,94175,3,Low
70044,40,211196,2,High
26123,21,219146,3,Low
26262,36,61067,2,High
11354,35,160060,1,High
63692,37,34531,3,Low
50354,57,95274,1,High
24704,31,211339,1,High
5680,44,194124,1,High
27690,41,227672,1,High
9731,30,167893,4,Low
79834,49,60034,2,High
64718,55,44829,1,High
56581,43,232653,2,High
26110,46,196893,2,High
44791,50,175577,1,High
35590,23,60398,5,Low
35723,34,231939,1,High
48272,45,154752,2,High
61072,58,187206,2,High
79546,31,202314,2,High
27083,28,85935,1,High
25302,34,182008,2,High
23911,37,121657,3,Low
2316,30,117265,4,Low
7662,47,16136,5,Low
8999,52,69390,3,Low
27360,29,222185,5,Low
17303,43,153122,3,Low
10008,34,63147,4,Low
5089,55,243666,4,Low
28726,37,50600,4,Low
35636,43,22222,5,Low
64331,35,94864,4,Low
44649,53,73850,1,High
13200,34,102285,5,Low
26140,47,106852,3,Low
59352,51,246873,3,Low
28697,46,93422,1,High
7209,27,201469,5,Low
33523,21,221899,1,High
39755,40,151377,4,Low
7782,48,156901,4,Low
20846,27,97374,2,High
20087,44,63692,5,Low
66884,42,104017,1,High
25420,47,227267,3,Low
33563,50,202632,3,Low
22401,21,241420,4,Low
61267,41,101216,5,Low
25229,40,215991,3,Low
45105,41,164058,5,Low
44941,28,31196,2,High
46014,41,17114,1,High
36385,29,53286,3,Low
78905,26,46124,1,High
45358,24,149445,2,High
34243,41,75122,1,High
70392,37,195852,3,Low
47657,50,202823,5,Low
74656,27,131847,2,High
43722,59,172843,5,Low
22947,43,48511,4,Low
41395,51,41653,2,High
11596,21,186981,2,High
62646,37,133043,5,Low
37866,25,45567,4,Low
59896,34,109734,3,Low
34668,27,152128,4,Low
47380,56,34071,5,Low
79270,24,240809,5,Low
39042,36,155012,4,Low
21196,52,108709,2,High
61118,31,226555,5,Low
16026,27,114619,1,High
79582,49,172607,4,Low
15579,39,165329,2,High
7189,46,113749,4,Low
2691,41,19090,2,High
5146,37,118679,3,Low
51441,39,24103,1,High
36472,52,181541,2,High
51942,42,206167,5,Low
1701,52,33748,5,Low
69326,32,127183,5,Low
63072,43,157247,1,High
68353,50,31481,3,Low
44259,52,201397,4,Low
56851,57,17233,5,Low
21646,53,138463,1,High
23516,31,89348,4,Low
24480,26,176342,1,High
6870,23,149623,2,High
40376,52,109733,5,Low
28113,32,81537,5,Low
69439,59,245360,2,High
68208,52,183469,4,Low
28069,43,113472,5,Low
37154,26,165060,4,Low
65948,31,118304,5,Low
79774,36,32003,1,High
79305,31,170968,4,Low
49071,31,74251,2,High
68217,54,108723,3,Low
59210,34,23417,2,High
47696,39,220059,4,Low
8004,52,210578,3,Low
43830,46,189045,3,Low
62384,56,205760,3,Low
68838,27,24934,2,High
31525,44,234876,3,Low
35633,27,52356,3,Low
78908,54,146782,2,High
70916,22,34517,1,High
51489,30,234294,3,Low
9243,55,173027,2,High
26862,48,132990,5,Low
26456,38,99055,4,Low
61545,47,59001,5,Low
74508,39,131768,3,Low
72899,55,38502,5,Low
71833,46,210609,2,High
50644,52,66611,5,Low
75879,41,207473,4,Low
22865,34,59382,5,Low
1835,21,18342,2,High
66010,59,138268,5,Low
53914,43,54193,4,Low
69529,22,78524,3,Low
4177,22,30005,4,Low
1688,58,49335,2,High
62378,41,103117,3,Low
3001,57,104331,1,High
22748,30,103340,4,Low
48303,56,97535,2,High
34758,49,76432,4,Low
20099,49,96184,5,Low
27022,52,229778,1,High
39184,54,220958,1,High
30582,33,169259,5,Low
76290,51,168536,4,Low
77684,44,80855,3,Low
28429,28,48859,2,High
17819,30,185202,4,Low
15699,44,207413,4,Low
52624,43,144109,1,High
23558,40,70256,4,Low
23327,28,203517,5,Low
16187,44,211106,2,High
60468,33,145652,5,Low
36625,48,77363,2,High
40579,46,217267,1,High
54856,48,48003,1,High
61167,53,235415,2,High
37112,53,232853,5,Low
18807,42,47004,4,Low
61727,31,109193,3,Low
11122,48,155963,2,High
18650,26,51214,4,Low
73339,51,122762,5,Low
57564,27,40057,1,High
77936,34,192693,1,High
12959,31,167796,5,Low
51779,37,77292,1,High
42746,27,183129,1,High
39571,57,65818,2,High
10498,21,171291,5,Low
1684,36,96134,4,Low
35022,37,139728,4,Low
22490,30,158380,3,Low
45639,36,125434,4,Low
16794,26,61743,4,Low
75605,57,148732,2,High
58873,23,151790,5,Low
58428,28,243719,4,Low
65812,53,66837,5,Low
13239,31,62995,2,High
9840,46,193014,3,Low
13068,43,134261,2,High
10134,38,36700,1,High
76732,27,124324,3,Low
51189,40,232862,2,High
48171,24,89544,1,High
65764,52,17668,3,Low
75956,37,238576,2,High
16482,38,191120,2,High
29124,48,195359,5,Low
55682,39,124984,2,High
30757,27,60563,3,Low
7524,31,74001,3,Low
70707,49,186599,1,High
69897,46,198449,4,Low
4111,28,40454,4,Low
11647,34,233615,2,High
25409,53,219752,5,Low
21115,28,42877,1,High
63586,30,222665,2,High
33627,51,94798,4,Low
34810,35,45519,5,Low
19748,53,144611,5,Low
53966,47,27910,5,Low
19865,26,79785,2,High
70549,43,44961,1,High
34627,43,113718,3,Low
44829,57,95453,1,High
9459,46,171275,3,Low
1040,59,207153,3,Low
8996,35,82557,2,High
33022,44,110559,3,Low
66031,23,125955,1,High
79525,30,179123,1,High
33594,50,145729,2,High
13090,33,182404,1,High
73489,51,142071,2,High
18797,57,152353,2,High
76651,52,146945,4,Low
2689,47,223890,5,Low
77006,51,71558,2,High
9686,56,195497,1,High
37095,32,80575,3,Low
22995,48,212585,4,Low
62378,50,53681,3,Low
14187,36,246562,5,Low
43271,23,91224,3,Low
18621,40,104320,3,Low
71460,30,16051,3,Low
2420,25,224194,5,Low
45337,56,37030,2,High
67548,28,108679,4,Low
47228,32,175471,1,High
53567,48,94851,5,Low
35164,38,90476,3,Low
56477,28,173745,4,Low
63899,39,34225,1,High
67690,39,209149,3,Low
55142,22,206374,5,Low
1316,43,68709,2,High
78285,24,23734,3,Low
76090,30,86835,4,Low
61451,54,42673,1,High
61885,37,221641,3,Low
37280,59,177194,5,Low
14822,21,24236,2,High
6110,27,74091,5,Low
78588,24,89237,5,Low
66794,53,223219,3,Low
19348,34,60730,1,High
46723,54,184284,5,Low
19313,34,144413,2,High
52577,56,154909,5,Low
42304,53,102154,1,High
569,51,57575,1,High
3694,40,177115,5,Low
56093,46,45959,3,Low
79036,34,132722,2,High
5252,24,168554,1,High
32511,31,180740,2,High
40614,21,129785,4,Low
14178,57,229797,4,Low
59486,52,120325,3,Low
73595,32,249832,4,Low
49566,56,199891,1,High
36881,40,92646,2,High
23079,26,151018,2,High
57418,29,33850,4,Low
58594,30,16687,3,Low
70077,56,150708,5,Low
78759,38,206359,4,Low
66524,39,171452,3,Low
66192,33,195856,2,High
46380,59,215418,1,High
49799,35,187677,4,Low
57841,33,225879,4,Low
18994,37,113555,3,Low
39343,39,54449,2,High
43380,52,36799,3,Low
15753,51,54657,4,Low
35780,39,204108,5,Low
65878,22,185048,1,High
13228,56,94916,3,Low
31848,23,96665,5,Low
65263,56,247857,3,Low
23747,37,173595,3,Low
75177,56,242086,2,High
7344,48,63390,4,Low
4418,27,106882,3,Low
13161,59,131821,1,High
6931,48,31129,1,High
50608,50,101375,2,High
50475,42,30441,1,High
70119,50,19405,1,High
35587,39,146814,5,Low
36703,52,124061,2,High
14338,26,171224,4,Low
19478,25,37525,4,Low
73125,41,20938,1,High
888,27,180012,2,High
73442,43,136047,3,Low
69687,53,232073,4,Low
4879,26,87943,2,High
23142,42,139261,3,Low
44310,36,241464,4,Low
51585,42,212382,3,Low
15290,49,116294,2,High
5372,40,234330,3,Low
28476,55,67187,4,Low
33349,23,15888,3,Low
63676,30,140302,2,High
6519,46,125153,3,Low
64323,28,135981,1,High
70407,37,92067,1,High
21195,47,44419,4,Low
40607,37,215419,3,Low
38107,21,86519,3,Low
69627,58,31181,4,Low
45840,40,24623,1,High
7373,47,129402,1,High
46739,54,122593,3,Low
55198,55,189802,1,High
37082,50,203510,3,Low
34367,43,86173,5,Low
1329,21,50907,2,High
52985,25,196489,3,Low
4593,58,193438,1,High
46069,37,102452,4,Low
77106,39,174326,2,High
49485,45,89304,3,Low
2432,27,118808,2,High
64972,22,88748,4,Low
45091,59,95364,3,Low
47061,34,181575,4,Low
18809,53,148193,1,High
31317,41,54181,4,Low
66749,46,209316,5,Low
38520,54,100143,2,High
73381,43,39446,5,Low
77824,33,97456,3,Low
26875,41,57407,5,Low
42318,47,34285,2,High
28096,27,169799,2,High
54459,26,144872,1,High
31529,57,230034,4,Low
8207,37,232687,1,High
38235,59,64633,3,Low
75727,26,131244,2,High
44566,33,33947,2,High
14201,32,195678,1,High
50911,42,245583,2,High
11945,46,174118,4,Low
64144,59,188012,4,Low
42406,34,35598,5,Low
60038,21,89104,1,High
43064,55,220296,4,Low
51171,42,196323,4,Low
12780,24,143323,4,Low
27152,49,18043,3,Low
5766,39,180723,4,Low
44537,41,131537,2,High
69472,50,227704,3,Low
63883,40,57497,4,Low
8067,32,155815,1,High
520,27,229289,4,Low
62130,38,156858,4,Low
63058,38,187427,1,High
16119,34,57697,4,Low
19712,25,145257,2,High
35505,32,99043,1,High
14779,29,15176,2,High
35563,27,113358,4,Low
69958,32,77935,4,Low
16615,51,77264,3,Low
33116,33,99392,1,High
2157,32,234893,1,High
64631,57,198613,5,Low
67113,26,66146,2,High
73113,54,207130,2,High
28580,45,246611,1,High
64995,25,162781,4,Low
9059,28,224574,3,Low
77828,29,77522,5,Low
10007,44,31116,3,Low
1939,42,151966,1,High
29200,53,174527,4,Low
31916,53,104866,5,Low
11959,38,27097,2,High
70984,33,73493,2,High
17925,28,17366,3,Low
69000,36,20060,1,High
5534,39,116308,4,Low
75257,44,92542,5,Low
40544,53,46008,4,Low
73195,21,139888,5,Low
6125,27,230679,2,High
3293,35,195548,5,Low
39776,37,67129,4,Low
42185,29,243101,2,High
64408,29,47981,5,Low
21421,23,183820,1,High
24556,34,202080,4,Low
73722,46,196121,5,Low
33724,52,187666,1,High
36099,57,59212,5,Low
32411,37,248297,5,Low
61871,31,173688,4,Low
36613,23,41496,4,Low
43638,35,139394,2,High
5941,23,100356,2,High
66978,58,56285,1,High
42246,29,65889,3,Low
65328,28,141040,5,Low
53568,48,28568,2,High
26821,26,110966,5,Low
26983,58,206935,3,Low
22192,33,123044,4,Low
1760,50,201258,1,High
16529,54,188783,1,High
32293,23,19819,4,Low
4443,59,170985,2,High
41556,55,116261,4,Low
77375,23,70995,2,High
16267,24,24659,3,Low
71746,29,232810,4,Low
23865,22,160234,5,Low
5490,27,182927,1,High
69043,50,84494,1,High
20450,23,111260,3,Low
72918,26,70460,4,Low
36302,26,48824,3,Low
56051,41,158605,2,High
37831,27,158971,1,High
53782,52,210319,1,High
45168,27,218496,3,Low
79686,41,218439,1,High
57753,25,192252,5,Low
17978,33,49592,2,High
57481,50,138925,2,High
66134,58,90379,1,High
37386,34,82595,1,High
39978,56,240056,3,Low
79357,55,203895,2,High
23218,59,173856,2,High
13519,21,240081,4,Low
48573,32,160956,4,Low
63745,50,160103,3,Low
38556,31,157858,2,High
23641,35,162788,5,Low
49192,35,91660,2,High
33486,54,207960,2,High
75475,39,56900,3,Low
66736,55,242062,2,High
28571,43,217143,3,Low
4070,50,149055,3,Low
31198,27,105406,1,High
18163,49,62922,1,High
36807,39,184345,5,Low
77177,56,24515,5,Low
43591,48,192787,3,Low
52105,31,219752,3,Low
47557,23,44221,2,High
15307,46,231899,5,Low
25871,49,219303,5,Low
3481,37,101704,3,Low
17878,38,104446,5,Low
73645,57,56328,5,Low
39234,31,118066,2,High
46644,32,207903,2,High
70692,40,151345,2,High
67367,40,108961,2,High
26099,22,70192,4,Low
3071,34,57218,3,Low
18983,55,190838,1,High
1300,56,30177,1,High
57108,57,244258,5,Low
75210,59,18068,5,Low
62035,42,25307,4,Low
62703,39,72966,5,Low
18208,32,92723,5,Low
73996,28,67863,3,Low
24701,49,216806,3,Low
38252,30,176161,3,Low
21432,38,234247,3,Low
44190,50,67517,5,Low
77016,33,246580,4,Low
45211,55,245278,2,High
4810,46,245990,3,Low
75435,38,75953,1,High
56437,56,210621,1,High
41063,24,152963,3,Low
31935,27,72867,1,High
38910,37,221300,5,Low
46865,38,29206,3,Low
71684,34,246049,4,Low
19380,29,124873,5,Low
26780,39,29383,4,Low
35758,26,222582,2,High
36001,58,236171,1,High
26626,37,102189,1,High
48091,56,139259,4,Low
7534,44,111151,5,Low
67948,38,51208,2,High
76847,51,57560,5,Low
3243,56,208727,4,Low
10508,27,28289,5,Low
1087,35,237456,2,High
33537,25,121822,1,High
66156,55,36609,2,High
62652,48,214972,3,Low
32483,42,230981,2,High
22120,32,238864,4,Low
33918,50,158085,1,High
46545,50,164492,4,Low
65435,57,57043,5,Low
70082,50,27239,5,Low
36141,49,59112,1,High
18131,54,189595,3,Low
72363,51,246484,2,High
62776,26,29928,3,Low
4287,46,43452,4,Low
18349,29,176667,1,High
18765,28,213655,1,High
59275,50,142551,4,Low
40764,50,105501,1,High
32215,28,126808,3,Low
4256,51,136419,4,Low
8599,58,92230,5,Low
20772,32,162032,3,Low
45782,31,137683,5,Low
12485,37,239980,5,Low
24923,56,227123,1,High
75006,37,49906,2,High
24615,22,27123,4,Low
34158,44,245618,5,Low
51233,48,130321,4,Low
30322,45,106894,2,High
23272,25,84868,5,Low
60257,38,111091,1,High
44081,35,231546,1,High
68137,57,32535,2,High
69681,36,94353,3,Low
78820,41,174848,2,High
14485,22,199367,1,High
69858,26,76154,2,High
33931,44,237981,2,High
78642,48,235322,5,Low
11054,56,73384,5,Low
22334,28,53830,1,High
26927,44,203535,1,High
11164,53,197230,4,Low
8141,21,143648,5,Low
69023,22,92263,3,Low
78639,39,194994,3,Low
79067,53,194654,5,Low
70242,42,40396,4,Low
15805,25,233527,4,Low
28689,46,37315,3,Low
34724,42,29304,2,High
76206,29,159108,1,High
31049,44,209693,3,Low
15727,54,139123,4,Low
63056,28,242426,5,Low
18042,49,161500,1,High
1072,52,179129,4,Low
59133,44,197450,5,Low
43397,45,64581,3,Low
5003,31,124161,3,Low
56822,33,150554,3,Low
13853,43,178758,5,Low
67474,27,75750,5,Low
61969,22,179686,1,High
60432,39,182725,3,Low
69174,28,100045,4,Low
59573,27,239693,4,Low
66192,43,99183,2,High
43224,30,135437,3,Low
66734,47,151088,5,Low
38817,31,190596,3,Low
58906,27,116038,4,Low
11645,56,164508,5,Low
40634,22,226778,5,Low
18718,38,40595,3,Low
24526,54,245737,3,Low
25010,39,142928,3,Low
26612,33,215420,1,High
34222,28,107242,1,High
76541,54,227171,3,Low
1973,33,130751,2,High
18980,51,244987,5,Low
54488,38,39960,1,High
47841,52,200216,3,Low
13989,31,224388,4,Low
23334,32,27784,1,High
57538,50,196731,1,High
53623,28,145920,2,High
51500,22,82541,3,Low
14334,51,106365,1,High
70402,55,63269,1,High
51113,21,81557,5,Low
36563,58,95786,4,Low
52576,49,134675,5,Low
78753,33,47786,5,Low
23488,51,218952,4,Low
64188,50,248425,3,Low
8688,40,79571,1,High
9769,59,126297,4,Low
8285,43,201104,2,High
36384,39,219448,2,High
22515,55,228015,4,Low
61330,40,229001,3,Low
56820,22,77433,3,Low
39841,51,181914,3,Low
19744,26,48213,2,High
40950,32,87751,2,High
27669,32,198634,5,Low
51574,56,98901,4,Low
17270,48,144136,2,High
35353,25,225483,2,High
31621,34,197369,5,Low
71003,57,92147,3,Low
76141,40,30659,5,Low
42717,28,163781,2,High
67271,53,41726,3,Low
39521,23,197610,1,High
29961,56,193809,2,High
78934,54,212294,3,Low
18906,51,142794,4,Low
44463,48,17752,3,Low
16367,46,223033,3,Low
15211,32,147252,2,High
35870,58,192335,3,Low
38254,34,43454,2,High
75636,27,124193,1,High
46569,53,153329,3,Low
47226,47,56874,1,High
3997,45,182308,5,Low
25760,27,27390,3,Low
21011,37,64115,3,Low
34086,53,164028,5,Low
59732,56,202968,3,Low
6731,42,135080,2,High
66875,32,24166,2,High
55121,25,152291,5,Low
73861,49,81827,1,High
26150,23,126629,4,Low
1737,28,102966,4,Low
23760,41,179684,4,Low
17097,49,207328,3,Low
54017,34,148155,5,Low
33661,26,211727,3,Low
77462,52,174317,3,Low
33555,57,247150,4,Low
40674,56,96422,4,Low
23889,39,107584,3,Low
64311,50,182379,2,High
1999,38,198325,1,High
30928,47,245446,5,Low
67624,28,245625,4,Low
78430,58,215990,3,Low
41609,58,111876,1,High
415,56,154568,3,Low
35697,43,85317,4,Low
51448,38,199116,4,Low
68954,28,193268,4,Low
38460,40,170355,5,Low
59364,51,84104,1,High
40546,50,150476,3,Low
73064,24,162364,3,Low
37295,59,89857,1,High
25147,35,82109,4,Low
13820,45,246616,3,Low
76353,49,135548,1,High
37323,43,140407,3,Low
5461,22,21706,4,Low
41443,23,245016,5,Low
75152,23,187921,1,High
28041,29,61559,1,High
57610,45,182655,2,High
36123,57,208546,2,High
77585,38,102705,4,Low
29601,33,188635,2,High
10178,54,209278,4,Low
